no,Name,trainer/epoch,val/acc,val/auc,val/cls_confmat_00,val/cls_confmat_01,val/cls_confmat_10,val/cls_confmat_11,val/dice,val/iou,val/multi,val/loss,architecture,lr_scheduler,calibration_method,State,Created,Runtime,Sweep,T_max,batch_size,alpha,beta,cal_auc_floor,cal_bootstraps,cal_ema_beta,cal_fallback,cal_init_threshold,cal_max_delta,cal_min_tp,cal_q_bounds,cal_rate_tolerance,cal_warmup_epochs,class_balance,cls_decision,cls_loss,cls_threshold,console_epoch_log,console_iter_log,debug,debug_transforms,dropout_rate,epochs,eta_min,factor,in_channels,input_shape,log_calibrated,lr,mlp_dim,multi_weight,num_classes,num_heads,num_layers,num_workers,optimizer,param_groups,patience,plateau_metric,plateau_mode,positive_index,run_cap,seed,task,threshold,two_pass_val,warmup_epochs,warmup_start_factor,weight_decay,plateau_threshold,head_keys,head_lr_scale,head_wd_scale,opt/lr,train/loss,train/lr,trainer/iteration,val/cal_thr,val/cls_confmat,val/gt_pos_rate,val/pos_rate,val/prec,val/recall,val/recall_0,val/recall_1,val/threshold,val/bal_acc,val/debug_pos_hist,val/debug_pos_max,val/debug_pos_median,val/debug_pos_min,val/debug_pos_q10,val/debug_pos_q90,val/debug_pos_rate@0.5,val/f1,val/search_threshold,val/score_mean,val/score_std,enable_decision_health,head_logits,health_iters_warmup,health_rate_gain,health_warmup,health_warmup_max_delta,init_head_bias_from_prior,init_threshold_from_prior,rate_tol_override,thr_hysteresis,thr_max,thr_min,thr_min_tn,thr_min_tp,thr_posrate_max,thr_posrate_min,thr_warmup_epochs,val/precision_macro,val/precision_pos,val/recall_macro,val/recall_pos,val/search_auc,val/search_confmat_00,val/search_confmat_01,val/search_confmat_10,val/search_confmat_11,val/search_pos_rate,seg_threshold,val/seg_confmat_00,val/seg_confmat_01,val/seg_confmat_10,val/seg_confmat_11,val/dice_0,val/dice_1,val/iou_0,val/iou_1,val/multi_0,val/multi_1
198,youthful-sweep-7,40,0.5896980461811720,0.654859881237629,176,155,76,156,,,,0.6749460101127630,simple_cnn,none,rate_match,finished,2025-09-07T14:55:42.000Z,4652,,40.0,32,,,0.55,25.0,0.2,,0.5,0.05,10.0,"[0.1,0.9]",0.12,1.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.1957815721248300,40,0.0,0.3,1,"[256,256]",TRUE,0.0002510028823186,,,2,,,8,,split,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,0,0.2,1.47040389258E-05,0.0005,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,0.0002510028823186,0.7060913443565370,0.0002510028823186,3280,0.4849163218190990,"[[176,155],[76,156]]",0.4120781421661380,0.5523978471755980,0.6000102077272500,0.6020679237420570,,,0.4849163218190990,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,twilight-sweep-4,40,0.6003552397868560,0.5958954057714350,200,131,94,138,,,,0.6836007104979620,simple_cnn,none,f1,finished,2025-09-07T14:19:33.000Z,9450,bvjwia2c,40.0,64,,,0.55,25.0,0.1,,0.5,0.1,5.0,"[0.1,0.9]",0.12,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.22780169985967,40,0.0,0.5,1,"[256,256]",TRUE,9.08769249104E-05,,,2,,,8,,split,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,2,0.2,2.21101495298E-05,0.0005,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,9.08769249104E-05,0.6848456859588620,9.08769249104E-05,1640,0.478259182272393,"[[200,131],[94,138]]",0.4120781421661380,0.4777975082397460,0.5966416306299470,0.599528596728826,,,0.478259182272393,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,swept-sweep-6,40,0.5825932504440500,0.6254036878841550,171,160,75,157,,,,0.6862598856290180,simple_cnn,cosine,f1,finished,2025-09-07T13:42:09.000Z,4408,,40.0,32,,,0.5,25.0,0.1,,0.6,0.2,20.0,"[0.1,0.9]",0.15,1.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2129672204098430,40,0.0,0.5,1,"[256,256]",TRUE,0.0001954521889775,,,2,,,8,,single,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,3,0.2,5.7026694378E-06,0.0001,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,0.0001954521889775,0.701634407043457,0.0001954521889775,3280,0.4989468983155100,"[[171,160],[75,157]]",0.4120781421661380,0.5630550384521480,0.595195045010387,0.5966702260652150,,,0.4989468983155100,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,classic-sweep-5,40,0.5790408525754880,0.6035850088550890,169,162,75,157,,,,0.691124763753679,simple_cnn,warmcos,rate_match,finished,2025-09-07T12:25:49.000Z,4574,,40.0,64,,,0.5,0.0,0.2,,0.5,0.2,20.0,"[0.1,0.9]",0.1,1.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2317558810977240,40,0.0,0.5,1,"[256,256]",TRUE,3.96323818603E-05,,,2,,,8,,single,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,2,0.1,2.75399668462E-05,0.0001,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,3.96323818603E-05,0.6991402506828310,3.96323818603E-05,1640,0.5025216546098170,"[[169,162],[75,157]]",0.4120781421661380,0.5666074752807620,0.5923929801120310,0.5936490780289610,,,0.5025216546098170,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,fearless-sweep-3,40,0.5914742451154530,0.6041449630169810,192,139,91,141,,,,0.6843359470367430,simple_cnn,cosine,youden,finished,2025-09-07T11:55:15.000Z,8644,bvjwia2c,40.0,32,,,0.55,0.0,0.1,,0.4,0.2,10.0,"[0.1,0.9]",0.2,2.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.1970360750694620,40,0.0,0.5,1,"[256,256]",TRUE,0.0001792932421225,,,2,,,8,,single,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,2,0.1,4.92895445765E-05,0.0005,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,0.0001792932421225,0.6965850591659550,0.0001792932421225,3280,0.483097868996009,"[[192,139],[91,141]]",0.4120781421661380,0.4973357021808620,0.5910083291267040,0.5939095218251900,,,0.483097868996009,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,likely-sweep-4,40,0.5950266429840140,0.6406005833941040,185,146,82,150,,,,0.6788645022445250,simple_cnn,warmcos,youden,finished,2025-09-07T11:12:07.000Z,4414,,40.0,32,,,0.5,0.0,0.2,,0.6,0.05,10.0,"[0.1,0.9]",0.2,2.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2318669856530800,40,0.0,0.3,1,"[256,256]",TRUE,0.0001662567727094,,,2,,,8,,split,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,0,0.2,6.3309462077E-06,0.0005,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,0.0001662567727094,0.6623870134353640,0.0001662567727094,3280,0.5112509746766030,"[[185,146],[82,150]]",0.4120781421661380,0.5257548689842220,0.5998203259439210,0.6027320554224400,,,0.5112509746766030,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,bright-sweep-3,40,0.5772646536412080,0.6190749036357950,163,168,70,162,,,,0.6919214460584850,simple_cnn,cosine,rate_match,finished,2025-09-07T09:54:55.000Z,4626,,40.0,64,,,0.5,25.0,0.3,,0.4,0.05,20.0,"[0.1,0.9]",0.1,1.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2107388548974650,40,0.0,0.5,1,"[256,256]",TRUE,0.0001445343917337,,,2,,,8,,split,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,0,0.2,3.05265007546E-05,0.0005,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,0.0001445343917337,0.7041679620742800,0.0001445343917337,1640,0.5002859691154070,"[[163,168],[70,162]]",0.4120781421661380,0.5861456394195560,0.5952399531798670,0.5953614959891660,,,0.5002859691154070,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,dutiful-sweep-2,40,0.5825932504440500,0.6298312324200440,167,164,71,161,,,,0.6783422430356340,simple_cnn,none,rate_match,finished,2025-09-07T09:22:10.000Z,9169,bvjwia2c,40.0,64,,,0.5,0.0,0.2,,0.4,0.05,5.0,"[0.1,0.9]",0.12,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2347859728500870,40,0.0,0.5,1,"[256,256]",TRUE,0.000262699441601,,,2,,,8,,split,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,0,0.2,1.82551747099E-05,0.0005,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,0.000262699441601,0.6852863430976870,0.000262699441601,1640,0.4671179028893500,"[[167,164],[71,161]]",0.4120781421661380,0.577264666557312,0.5985326438267610,0.59924861964788,,,0.4671179028893500,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,glamorous-sweep-7,40,0.5914742451154530,0.655484946348578,184,147,83,149,,,,0.6608927945295970,simple_cnn,plateau,rate_match,finished,2025-09-07T08:42:35.000Z,4334,,40.0,32,,,0.55,25.0,0.2,,0.4,0.2,10.0,"[0.1,0.9]",0.15,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2235323489000650,40,0.0,0.5,1,"[256,256]",TRUE,0.0001739815912307,,,2,,,8,,split,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,2,0.2,1.13064859517E-05,0.0001,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,0.0001739815912307,0.6576312184333800,0.0001739815912307,3280,0.4746213366017880,"[[184,147],[83,149]]",0.4120781421661380,0.5257548689842220,0.5962584775787020,0.5990663089905200,,,0.4746213366017880,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,pretty-sweep-5,40,0.5879218472468920,0.6272398166475670,169,162,70,162,,,,0.6808806359767910,simple_cnn,warmcos,f1,finished,2025-09-07T07:06:14.000Z,4449,,40.0,32,,,0.5,25.0,0.3,,0.6,0.1,5.0,"[0.1,0.9]",0.1,2.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2121147068320060,40,0.0,0.5,1,"[256,256]",TRUE,0.0001440102658334,,,2,,,8,,single,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,2,0.1,6.3837616104E-06,0.0001,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,0.0001440102658334,0.6731711626052860,0.0001440102658334,3280,0.4860853213611640,"[[169,162],[70,162]]",0.4120781421661380,0.5754884481430050,0.6035564853556490,0.6044249400979270,,,0.4860853213611640,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,toasty-sweep-1,40,0.5896980461811720,0.5787972705490150,206,125,106,126,,,,0.6856560243500600,simple_cnn,plateau,youden,finished,2025-09-07T06:23:09.000Z,10718,bvjwia2c,40.0,64,,,0.5,25.0,0.2,,0.5,0.2,5.0,"[0.1,0.9]",0.15,1.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.1936535245216860,40,0.0,0.5,1,"[256,256]",TRUE,7.49989045011E-05,,,2,,,8,,single,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,3,0.1,4.14546626862E-05,0.0005,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,7.49989045011E-05,0.6818667054176330,7.49989045011E-05,1640,0.4893356051201970,"[[206,125],[106,126]]",0.4120781421661380,0.4458259344100950,0.58112422106446,0.58272997187207,,,0.4893356051201970,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,volcanic-sweep-1,40,0.605683836589698,0.6200255234920300,205,126,96,136,,,,0.6784996920161780,simple_cnn,warmcos,youden,finished,2025-09-07T03:19:00.000Z,5287,,40.0,64,,,0.5,25.0,0.2,,0.5,0.1,5.0,"[0.1,0.9]",0.12,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2203910685859780,40,0.0,0.3,1,"[256,256]",TRUE,8.90721328608E-05,,,2,,,8,,split,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,2,0.1,9.8814375409E-06,0.0005,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,8.90721328608E-05,0.6714324951171880,8.90721328608E-05,1640,0.4957204157837430,"[[205,126],[96,136]]",0.4120781421661380,0.4653641283512120,0.6000735461946190,0.6027711219918740,,,0.4957204157837430,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,royal-sweep-5,40,0.5985790408525760,0.5878476924679650,47,284,25,207,,,,0.6843312581380210,simple_cnn,plateau,youden,finished,2025-09-07T00:57:33.000Z,13183,nz9iw5pp,40.0,64,,,0.5,25.0,0.3,,0.6,0.2,10.0,"[0.1,0.9]",0.15,2.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2136448976476060,40,0.0,0.3,1,"[256,256]",TRUE,0.0001115740229043,,,2,,,8,,single,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,3,0.2,2.29817244947E-05,0.0005,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,0.0001115740229043,0.6857715845108030,0.0001115740229043,1640,0.4252938032150270,"[[200,131],[95,137]]",0.4120781421661380,0.4760213196277620,0.5945800657728310,0.5973734243150330,0.1419939577039280,0.8922413793103450,0.4252938032150270,0.5171176685071360,"[0,0,0,0,0,0,0,0,0,538,25,0,0,0,0,0,0,0,0,0]",0.5067894458770750,0.4905714988708500,0.4749536216259000,0.4842737317085270,0.49763223528862,0.0444049723446369,0.5726141078838170,0.4252938032150270,0.493893951177597,0.0671781599521637,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,amber-sweep-8,40,0.6216696269982240,0.6073028440462550,87,244,45,187,,,,0.6854249437650050,simple_cnn,plateau,youden,finished,2025-09-06T22:35:32.000Z,7069,,40.0,64,,,0.55,25.0,0.1,,0.6,0.2,20.0,"[0.1,0.9]",0.12,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2003008159545990,40,0.0,0.5,1,"[256,256]",TRUE,5.51713530826E-05,,,2,,,8,,single,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,2,0.2,1.33000270785E-05,0.0001,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,5.51713530826E-05,0.6800259351730350,5.51713530826E-05,1640,0.4679588079452510,"[[232,99],[114,118]]",0.4120781421661380,0.3854351639747620,0.6071495165285950,0.6047635170330240,0.2628398791540790,0.8060344827586210,0.4679588079452510,0.5344371809563500,"[0,0,0,0,0,0,0,0,0,525,38,0,0,0,0,0,0,0,0,0]",0.5091460347175600,0.4911848306655880,0.4763989448547360,0.48445063829422,0.4988152384758000,0.0674955621361732,0.5641025641025640,0.4679588079452510,0.5010638236999510,0.0358408652245998,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,comic-sweep-4,40,0.5985790408525760,0.5898270653193040,52,279,25,207,,,,0.6840259167883130,simple_cnn,plateau,youden,finished,2025-09-06T21:16:33.000Z,13242,nz9iw5pp,40.0,64,,,0.55,25.0,0.3,,0.6,0.1,20.0,"[0.1,0.9]",0.15,1.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2145708034975220,40,0.0,0.3,1,"[256,256]",TRUE,6.91278163008E-05,,,2,,,8,,split,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,3,0.2,4.50322842842E-05,0.0005,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,6.91278163008E-05,0.6803113222122190,6.91278163008E-05,1640,0.4234781563282010,"[[198,133],[93,139]]",0.4120781421661380,0.4831261038780210,0.5957208914493630,0.5986626211063650,0.1570996978851960,0.8922413793103450,0.4234781563282010,0.5246705385977710,"[0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0]",0.4927361309528350,0.4915295243263240,0.4904300570487980,0.4909854829311370,0.4921833872795110,0.0,0.5766016713091920,0.4234781563282010,0.4938459694385530,0.0693586096167564,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,sage-sweep-7,40,0.6021314387211370,0.623814980727159,121,210,48,184,,,,0.6738915377193030,simple_cnn,warmcos,f1,finished,2025-09-06T20:58:10.000Z,5836,,40.0,64,,,0.55,25.0,0.1,,0.4,0.2,20.0,"[0.1,0.9]",0.15,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.1830687238164030,40,0.0,0.5,1,"[256,256]",TRUE,0.0002598136784975,,,2,,,8,,single,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,3,0.2,2.70114322339E-05,0.0005,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,0.0002598136784975,0.6705591678619390,0.0002598136784975,1640,0.440092533826828,"[[192,139],[85,147]]",0.4120781421661380,0.5079929232597350,0.6035634041049200,0.6068405563079490,0.3655589123867070,0.7931034482758620,0.440092533826828,0.5793311803312850,"[0,0,0,0,0,0,0,0,0,562,1,0,0,0,0,0,0,0,0,0]",0.5009449124336240,0.4830516874790190,0.4701990187168120,0.4768175482749940,0.4898082315921780,0.0017761989729478,0.5878594249201280,0.440092533826828,0.496095061302185,0.0733666643500328,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,pious-sweep-6,40,0.5932504440497340,0.6094905719345770,152,179,66,166,,,,0.6823545462555360,simple_cnn,warmcos,rate_match,finished,2025-09-06T19:21:17.000Z,5809,,40.0,32,,,0.5,25.0,0.1,,0.5,0.2,10.0,"[0.1,0.9]",0.2,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.20936518564222,40,0.0,0.3,1,"[256,256]",TRUE,3.12787947801E-05,,,2,,,8,,split,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,2,0.2,4.56948281316E-05,0.0001,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,3.12787947801E-05,0.6920478343963620,3.12787947801E-05,3280,0.4751984477043150,"[[184,147],[82,150]]",0.4120781421661380,0.527531087398529,0.5983899141793880,0.601221481404313,0.459214501510574,0.7155172413793100,0.4751984477043150,0.5873658714449420,"[0,0,0,0,0,0,0,0,0,529,34,0,0,0,0,0,0,0,0,0]",0.5084939002990720,0.4902979731559750,0.4757646024227140,0.4833441376686100,0.4981617033481600,0.0603907629847526,0.5753899480069320,0.4751984477043150,0.4986801147460940,0.0441962629556655,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,firm-sweep-5,40,0.6092362344582590,0.6423585790186480,63,268,11,221,,,,0.6665225625038150,simple_cnn,warmcos,f1,finished,2025-09-06T17:39:16.000Z,6114,,40.0,64,,,0.5,25.0,0.3,,0.5,0.1,10.0,"[0.1,0.9]",0.12,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.1993764455554390,40,0.0,0.5,1,"[256,256]",TRUE,0.0002208071768267,,,2,,,8,,single,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,0,0.1,1.49625690814E-05,0.0005,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,0.0002208071768267,0.6660898327827450,0.0002208071768267,1640,0.4002142250537870,"[[202,129],[91,141]]",0.4120781421661380,0.4795737266540530,0.6058210087220330,0.6090152620064590,0.1903323262839880,0.9525862068965520,0.4002142250537870,0.5714592665902700,"[0,0,0,0,0,0,0,0,0,559,4,0,0,0,0,0,0,0,0,0]",0.5013390183448790,0.4835968315601350,0.4700746834278110,0.476814329624176,0.4913493990898130,0.0071047958917915,0.6130374479889040,0.4002142250537870,0.4801170229911800,0.0732776224613189,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,cosmic-sweep-4,40,0.6074600355239790,0.6116001666840300,95,236,47,185,,,,0.6789007484912870,simple_cnn,none,f1,finished,2025-09-06T15:58:32.000Z,6039,,40.0,32,,,0.55,25.0,0.3,,0.6,0.2,5.0,"[0.1,0.9]",0.12,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2293617483510990,40,0.0,0.3,1,"[256,256]",TRUE,7.94281099497E-05,,,2,,,8,,single,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,3,0.1,5.0488875452E-06,0.0005,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,7.94281099497E-05,0.6817664504051210,7.94281099497E-05,3280,0.4471388161182400,"[[195,136],[85,147]]",0.4120781421661380,0.50266432762146,0.6079316002019180,0.6113722783623290,0.2870090634441090,0.7974137931034480,0.4471388161182400,0.5422114282737790,"[0,0,0,0,0,0,0,0,0,538,25,0,0,0,0,0,0,0,0,0]",0.5067760348320010,0.4893330931663510,0.4740607738494870,0.4814780056476590,0.4974938035011290,0.0444049723446369,0.5666156202143950,0.4471388161182400,0.4975348114967350,0.0587658919394016,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,earnest-sweep-3,40,0.5985790408525760,0.608644129596833,164,167,67,165,,,,0.6831557618247140,simple_cnn,warmcos,f1,finished,2025-09-06T14:15:53.000Z,6154,,40.0,64,,,0.55,25.0,0.1,,0.6,0.2,20.0,"[0.1,0.9]",0.2,3.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.1817833266067840,40,0.0,0.5,1,"[256,256]",TRUE,7.88848053587E-05,,,2,,,8,,single,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,3,0.2,2.49344086051E-05,0.0001,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,7.88848053587E-05,0.675999641418457,7.88848053587E-05,1640,0.4791432321071630,"[[189,142],[84,148]]",0.4120781421661380,0.5150976777076720,0.6013262599469500,0.6044640066673610,0.4954682779456190,0.7112068965517240,0.4791432321071630,0.6033375872486720,"[0,0,0,0,0,0,0,0,0,524,39,0,0,0,0,0,0,0,0,0]",0.5084981918334960,0.4914334118366240,0.4770054221153260,0.4849389791488650,0.4984305202960970,0.0692717581987381,0.5851063829787230,0.4791432321071630,0.5040000677108770,0.0509758330881595,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,fragrant-sweep-2,40,0.6021314387211370,0.5955828732159600,41,290,16,216,,,,0.6830410096380450,simple_cnn,plateau,youden,finished,2025-09-06T14:04:59.000Z,12714,nz9iw5pp,40.0,64,,,0.5,25.0,0.1,,0.5,0.2,20.0,"[0.1,0.9]",0.12,1.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.1876397845778150,40,0.0,0.5,1,"[256,256]",TRUE,8.51055297858E-05,,,2,,,8,,split,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,3,0.1,1.9269658226E-05,0.0005,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,8.51055297858E-05,0.6815842390060430,8.51055297858E-05,1640,0.4147636890411380,"[[209,122],[102,130]]",0.4120781421661380,0.4476021230220790,0.5939493696728420,0.595882383581623,0.1238670694864050,0.9310344827586210,0.4147636890411380,0.5274507761225130,"[0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0]",0.4913448095321660,0.4898417294025420,0.4887695014476780,0.4892985224723820,0.4904955625534060,0.0,0.5853658536585360,0.4147636890411380,0.4943068921566010,0.0732829049229621,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,dashing-sweep-2,40,0.5825932504440500,0.6075111990832380,80,251,36,196,,,,0.6829661329587300,simple_cnn,none,f1,finished,2025-09-06T12:37:51.000Z,5873,,40.0,32,,,0.55,25.0,0.3,,0.5,0.1,20.0,"[0.1,0.9]",0.15,2.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.2213142508055690,40,0.0,0.5,1,"[256,256]",TRUE,5.98114252668E-05,,,2,,,8,,single,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,0,0.1,4.65083742761E-05,0.0001,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,5.98114252668E-05,0.6839863061904910,5.98114252668E-05,3280,0.4490880966186520,"[[170,161],[74,158]]",0.4120781421661380,0.5666074752807620,0.5960095585590220,0.5973148244608810,0.2416918429003020,0.8448275862068970,0.4490880966186520,0.5432597145535990,"[0,0,0,0,0,0,0,0,0,527,36,0,0,0,0,0,0,0,0,0]",0.5085944533348080,0.4903470277786260,0.4753721058368680,0.4826297461986540,0.4982326626777650,0.0639431625604629,0.577319587628866,0.4490880966186520,0.5068049430847170,0.0604764260351657,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,ancient-sweep-1,40,0.5914742451154530,0.6257292426294410,43,288,14,218,,,,0.6889752348264060,simple_cnn,none,youden,finished,2025-09-06T10:58:44.000Z,5940,,40.0,64,,,0.55,25.0,0.2,,0.5,0.05,20.0,"[0.1,0.9]",0.2,1.0,inverse,threshold,auto,0.5,TRUE,FALSE,TRUE,FALSE,0.1866679051299420,40,0.0,0.5,1,"[256,256]",TRUE,0.0001883201460712,,,2,,,8,,split,0.0,val/loss,min,1.0,20.0,42.0,classification,,TRUE,0,0.1,6.5207129391E-06,0.0001,"[""head"",""classifier"",""mlp_head"",""fc"",""cls""]",0.5,1.5,0.0001883201460712,0.7031329274177550,0.0001883201460712,1640,0.4311154186725620,"[[179,152],[78,154]]",0.4120781421661380,0.5435168743133550,0.5998830141654590,0.602289300968851,0.1299093655589120,0.9396551724137930,0.4311154186725620,0.5347822689863530,"[0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0]",0.4838311970233920,0.4795586168766020,0.4784220457077030,0.4788485765457150,0.4805499613285060,0.0,0.5907859078590790,0.4311154186725620,0.5357187390327450,0.0906189978122711,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
