"Name","trainer/epoch","val/acc","val/auc","val/cls_confmat_00","val/cls_confmat_01","val/cls_confmat_10","val/cls_confmat_11","val/loss","architecture","lr_scheduler","lr_strategy","State","Created","Runtime","Sweep","T_max","batch_size","binary_bce_from_two_logits","binary_single_logit","cal_auc_floor","cal_bootstraps","cal_ema_beta","cal_fallback","cal_init_threshold","cal_max_delta","cal_min_tp","cal_q_bounds","cal_rate_tolerance","cal_warmup_epochs","class_balance","class_counts","cls_decision","cls_loss","cls_threshold","console_epoch_log","console_iter_log","debug","debug_transforms","dropout_rate","early_terminate.min_iter","early_terminate.type","epochs","eta_min","factor","in_channels","input_shape","log_calibrated","lr","method","metric.goal","metric.name","num_classes","num_workers","parameters.T_max","parameters.architecture","parameters.batch_sizes","parameters.binary_bce_from_two_logits","parameters.binary_single_logit","parameters.cal_auc_floors","parameters.cal_bootstrapss","parameters.cal_ema_betas","parameters.cal_fallbacks","parameters.cal_init_thresholds","parameters.cal_max_deltas","parameters.cal_min_tps","parameters.cal_q_bounds","parameters.cal_rate_tolerances","parameters.cal_warmup_epochss","parameters.calibration_methods","parameters.class_balance","parameters.class_counts","parameters.cls_decision","parameters.cls_loss","parameters.cls_threshold","parameters.console_epoch_log","parameters.console_iter_log","parameters.debug","parameters.debug_transforms","parameters.dropout_rate.distribution","parameters.dropout_rate.max","parameters.dropout_rate.min","parameters.epochs","parameters.eta_min","parameters.factors","parameters.in_channels","parameters.input_shape","parameters.log_calibrated","parameters.lr.distribution","parameters.lr.max","parameters.lr.min","parameters.lr_schedulers","parameters.num_classes","parameters.num_workers","parameters.patiences","parameters.plateau_metric","parameters.plateau_mode","parameters.positive_index","parameters.run_cap","parameters.seed","parameters.task","parameters.threshold","parameters.two_pass_val","parameters.warmup_epochss","parameters.warmup_start_factors","parameters.weight_decay.distribution","parameters.weight_decay.max","parameters.weight_decay.min","patience","plateau_metric","plateau_mode","positive_index","program","run_cap","seed","task","threshold","two_pass_val","warmup_epochs","warmup_start_factor","weight_decay","decision_health_need_k","decision_health_tol","enable_decision_health","parameters.decision_health_need_k","parameters.decision_health_tol","parameters.enable_decision_health","parameters.patience","parameters.plateau_thresholds","plateau_threshold","base_lr","head_keys","head_lr_scale","head_multiplier","head_wd_scale","hidden_size","mlp_dim","num_heads","num_layers","optimizer","param_groups","parameters.base_lr.distribution","parameters.base_lr.max","parameters.base_lr.min","parameters.cls_thresholds","parameters.head_keys","parameters.head_lr_scale","parameters.head_multipliers","parameters.head_wd_scale","parameters.hidden_sizes","parameters.lr_strategys","parameters.mlp_dims","parameters.num_headss","parameters.num_layerss","parameters.optimizer","parameters.param_groups","parameters.param_groupss","parameters.patch_size","patch_size","opt/lr","train/loss","train/lr","trainer/iteration","val/cal_thr","val/cls_confmat","val/gt_pos_rate","val/pos_rate","val/prec","val/prec_0","val/prec_1","val/recall","val/recall_0","val/recall_1","val/threshold","val/bal_acc","val/f1","val/debug_pos_hist","val/debug_pos_max","val/debug_pos_median","val/debug_pos_min","val/debug_pos_q10","val/debug_pos_q90","val/debug_pos_rate@0.5","val/score_mean","val/score_std","val/search_threshold","ema_beta","head_logits","health_iters_warmup","health_rate_gain","health_warmup","health_warmup_max_delta","init_head_bias_from_prior","init_threshold_from_prior","parameters.ema_betas","parameters.head_keyss","parameters.head_logits","parameters.health_iters_warmup","parameters.health_rate_gain","parameters.health_warmup","parameters.health_warmup_max_delta","parameters.init_head_bias_from_prior","parameters.init_threshold_from_prior","parameters.lr_scheduler","parameters.posprob_mode","parameters.rate_tol_override","parameters.thr_hysteresiss","parameters.thr_max","parameters.thr_min","parameters.thr_min_tns","parameters.thr_min_tps","parameters.thr_posrate_max","parameters.thr_posrate_min","parameters.thr_warmup_epochs","parameters.thr_warmup_epochss","posprob_mode","rate_tol_override","thr_hysteresis","thr_max","thr_min","thr_min_tn","thr_min_tp","thr_posrate_max","thr_posrate_min","thr_warmup_epochs","val/max","val/mean","val/median","val/min","val/posprob_stats.max","val/posprob_stats.mean","val/posprob_stats.median","val/posprob_stats.min","val/posprob_stats/max","val/posprob_stats/mean","val/posprob_stats/median","val/posprob_stats/min","val/precision_macro","val/precision_pos","val/recall_macro","val/recall_pos","val/search_auc","val/search_confmat","val/search_confmat_00","val/search_confmat_01","val/search_confmat_10","val/search_confmat_11","val/search_pos_rate","calibration_method","parameters.sanity_check_loaders","parameters.tasks","sanity_check_loaders","tasks","val/base_rate","val/confmat","val/search_bal_acc","val/search_f1","val/search_prec","val/search_recall","val/search_recall_0","val/search_recall_1","val/val/auc","val/val/confmat","val/val/confmat_00","val/val/confmat_01","val/val/confmat_10","val/val/confmat_11","val/val/pos_rate","val/val/posprob_stats.max","val/val/posprob_stats.mean","val/val/posprob_stats.median","val/val/posprob_stats.min"
"royal-sweep-5","40","0.5985790408525755","0.5878476924679654","47","284","25","207","0.6843312581380209","simple_cnn","","plateau","finished","2025-09-07T00:57:33.000Z","13183","nz9iw5pp","40","64","false","true","0.5","25","0.3","","0.6","0.2","10","[0.1,0.9]","0.15","2","inverse","","threshold","auto","0.5","true","false","true","false","0.21364489764760625","","","40","0","0.3","1","[256,256]","true","0.00011157402290435356","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","3","0.2","0.000022981724494733645","9999","1","false","","","","","","0.0005","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","single","","","","","","","","","","","","","","","","","","","0.00011157402290435356","0.6857715845108032","0.00011157402290435356","1640","0.42529380321502686","[[200,131],[95,137]]","0.4120781421661377","0.47602131962776184","0.5945800657728307","","","0.5973734243150328","0.1419939577039275","0.8922413793103449","0.42529380321502686","0.5171176685071361","0.5726141078838174","[0,0,0,0,0,0,0,0,0,538,25,0,0,0,0,0,0,0,0,0]","0.5067894458770752","0.4905714988708496","0.4749536216259002","0.4842737317085266","0.49763223528862","0.04440497234463692","0.49389395117759705","0.0671781599521637","0.42529380321502686","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","youden","","","","","","","","","","","","","","","","","","","","","","",""
"amber-sweep-8","40","0.6216696269982238","0.6073028440462549","87","244","45","187","0.6854249437650045","simple_cnn","","plateau","finished","2025-09-06T22:35:32.000Z","7069","","40","64","false","true","0.55","25","0.1","","0.6","0.2","20","[0.1,0.9]","0.12","3","inverse","","threshold","auto","0.5","true","false","true","false","0.2003008159545991","","","40","0","0.5","1","[256,256]","true","0.00005517135308260386","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","2","0.2","0.00001330002707856512","9999","1","false","","","","","","0.0001","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","single","","","","","","","","","","","","","","","","","","","0.00005517135308260386","0.6800259351730347","0.00005517135308260386","1640","0.46795880794525146","[[232,99],[114,118]]","0.4120781421661377","0.3854351639747619","0.6071495165285954","","","0.6047635170330243","0.2628398791540785","0.8060344827586207","0.46795880794525146","0.5344371809563496","0.5641025641025641","[0,0,0,0,0,0,0,0,0,525,38,0,0,0,0,0,0,0,0,0]","0.5091460347175598","0.4911848306655884","0.47639894485473633","0.48445063829422","0.4988152384757995","0.06749556213617325","0.5010638236999512","0.03584086522459984","0.46795880794525146","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","youden","","","","","","","","","","","","","","","","","","","","","","",""
"comic-sweep-4","40","0.5985790408525755","0.5898270653193041","52","279","25","207","0.6840259167883131","simple_cnn","","plateau","finished","2025-09-06T21:16:33.000Z","13242","nz9iw5pp","40","64","false","true","0.55","25","0.3","","0.6","0.1","20","[0.1,0.9]","0.15","1","inverse","","threshold","auto","0.5","true","false","true","false","0.21457080349752167","","","40","0","0.3","1","[256,256]","true","0.00006912781630084921","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","3","0.2","0.00004503228428426904","9999","1","false","","","","","","0.0005","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","split","","","","","","","","","","","","","","","","","","","0.00006912781630084921","0.6803113222122192","0.00006912781630084921","1640","0.4234781563282013","[[198,133],[93,139]]","0.4120781421661377","0.4831261038780213","0.5957208914493632","","","0.5986626211063653","0.15709969788519637","0.8922413793103449","0.4234781563282013","0.5246705385977706","0.5766016713091922","[0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0]","0.4927361309528351","0.49152952432632446","0.4904300570487976","0.4909854829311371","0.4921833872795105","0","0.49384596943855286","0.06935860961675644","0.4234781563282013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","youden","","","","","","","","","","","","","","","","","","","","","","",""
"sage-sweep-7","40","0.6021314387211367","0.623814980727159","121","210","48","184","0.6738915377193027","simple_cnn","","warmcos","finished","2025-09-06T20:58:10.000Z","5836","","40","64","false","true","0.55","25","0.1","","0.4","0.2","20","[0.1,0.9]","0.15","3","inverse","","threshold","auto","0.5","true","false","true","false","0.1830687238164032","","","40","0","0.5","1","[256,256]","true","0.0002598136784975636","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","3","0.2","0.00002701143223394722","9999","1","false","","","","","","0.0005","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","single","","","","","","","","","","","","","","","","","","","0.0002598136784975636","0.6705591678619385","0.0002598136784975636","1640","0.440092533826828","[[192,139],[85,147]]","0.4120781421661377","0.5079929232597351","0.6035634041049203","","","0.6068405563079488","0.36555891238670696","0.7931034482758621","0.440092533826828","0.5793311803312845","0.5878594249201279","[0,0,0,0,0,0,0,0,0,562,1,0,0,0,0,0,0,0,0,0]","0.5009449124336243","0.4830516874790192","0.47019901871681213","0.4768175482749939","0.48980823159217834","0.0017761989729478955","0.49609506130218506","0.0733666643500328","0.440092533826828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","f1","","","","","","","","","","","","","","","","","","","","","","",""
"pious-sweep-6","40","0.5932504440497336","0.6094905719345766","152","179","66","166","0.6823545462555356","simple_cnn","","warmcos","finished","2025-09-06T19:21:17.000Z","5809","","40","32","false","true","0.5","25","0.1","","0.5","0.2","10","[0.1,0.9]","0.2","3","inverse","","threshold","auto","0.5","true","false","true","false","0.20936518564222004","","","40","0","0.3","1","[256,256]","true","0.00003127879478010368","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","2","0.2","0.000045694828131648224","9999","1","false","","","","","","0.0001","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","split","","","","","","","","","","","","","","","","","","","0.00003127879478010368","0.6920478343963623","0.00003127879478010368","3280","0.4751984477043152","[[184,147],[82,150]]","0.4120781421661377","0.527531087398529","0.5983899141793878","","","0.601221481404313","0.459214501510574","0.7155172413793104","0.4751984477043152","0.5873658714449422","0.5753899480069324","[0,0,0,0,0,0,0,0,0,529,34,0,0,0,0,0,0,0,0,0]","0.5084939002990723","0.49029797315597534","0.47576460242271423","0.4833441376686096","0.4981617033481598","0.060390762984752655","0.49868011474609375","0.04419626295566559","0.4751984477043152","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rate_match","","","","","","","","","","","","","","","","","","","","","","",""
"firm-sweep-5","40","0.6092362344582594","0.6423585790186478","63","268","11","221","0.6665225625038147","simple_cnn","","warmcos","finished","2025-09-06T17:39:16.000Z","6114","","40","64","false","true","0.5","25","0.3","","0.5","0.1","10","[0.1,0.9]","0.12","3","inverse","","threshold","auto","0.5","true","false","true","false","0.19937644555543896","","","40","0","0.5","1","[256,256]","true","0.0002208071768267453","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","0","0.1","0.00001496256908148088","9999","1","false","","","","","","0.0005","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","single","","","","","","","","","","","","","","","","","","","0.0002208071768267453","0.6660898327827454","0.0002208071768267453","1640","0.4002142250537872","[[202,129],[91,141]]","0.4120781421661377","0.47957372665405273","0.6058210087220326","","","0.6090152620064591","0.1903323262839879","0.9525862068965516","0.4002142250537872","0.5714592665902698","0.6130374479889042","[0,0,0,0,0,0,0,0,0,559,4,0,0,0,0,0,0,0,0,0]","0.5013390183448792","0.4835968315601349","0.4700746834278106","0.476814329624176","0.4913493990898132","0.007104795891791582","0.4801170229911804","0.07327762246131897","0.4002142250537872","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","f1","","","","","","","","","","","","","","","","","","","","","","",""
"cosmic-sweep-4","40","0.6074600355239786","0.6116001666840297","95","236","47","185","0.6789007484912872","simple_cnn","","none","finished","2025-09-06T15:58:32.000Z","6039","","40","32","false","true","0.55","25","0.3","","0.6","0.2","5","[0.1,0.9]","0.12","3","inverse","","threshold","auto","0.5","true","false","true","false","0.22936174835109924","","","40","0","0.3","1","[256,256]","true","0.00007942810994972882","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","3","0.1","0.000005048887545280533","9999","1","false","","","","","","0.0005","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","single","","","","","","","","","","","","","","","","","","","0.00007942810994972882","0.6817664504051208","0.00007942810994972882","3280","0.4471388161182403","[[195,136],[85,147]]","0.4120781421661377","0.50266432762146","0.6079316002019182","","","0.6113722783623294","0.28700906344410876","0.7974137931034483","0.4471388161182403","0.5422114282737786","0.5666156202143952","[0,0,0,0,0,0,0,0,0,538,25,0,0,0,0,0,0,0,0,0]","0.5067760348320007","0.4893330931663513","0.4740607738494873","0.4814780056476593","0.4974938035011291","0.04440497234463692","0.4975348114967346","0.05876589193940163","0.4471388161182403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","f1","","","","","","","","","","","","","","","","","","","","","","",""
"earnest-sweep-3","40","0.5985790408525755","0.608644129596833","164","167","67","165","0.6831557618247138","simple_cnn","","warmcos","finished","2025-09-06T14:15:53.000Z","6154","","40","64","false","true","0.55","25","0.1","","0.6","0.2","20","[0.1,0.9]","0.2","3","inverse","","threshold","auto","0.5","true","false","true","false","0.18178332660678376","","","40","0","0.5","1","[256,256]","true","0.00007888480535871968","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","3","0.2","0.000024934408605158364","9999","1","false","","","","","","0.0001","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","single","","","","","","","","","","","","","","","","","","","0.00007888480535871968","0.675999641418457","0.00007888480535871968","1640","0.4791432321071625","[[189,142],[84,148]]","0.4120781421661377","0.5150976777076721","0.6013262599469495","","","0.6044640066673612","0.4954682779456193","0.7112068965517241","0.4791432321071625","0.6033375872486717","0.5851063829787234","[0,0,0,0,0,0,0,0,0,524,39,0,0,0,0,0,0,0,0,0]","0.5084981918334961","0.49143341183662415","0.4770054221153259","0.48493897914886475","0.4984305202960968","0.0692717581987381","0.5040000677108765","0.05097583308815956","0.4791432321071625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","f1","","","","","","","","","","","","","","","","","","","","","","",""
"fragrant-sweep-2","40","0.6021314387211367","0.5955828732159599","41","290","16","216","0.6830410096380446","simple_cnn","","plateau","finished","2025-09-06T14:04:59.000Z","12714","nz9iw5pp","40","64","false","true","0.5","25","0.1","","0.5","0.2","20","[0.1,0.9]","0.12","1","inverse","","threshold","auto","0.5","true","false","true","false","0.1876397845778149","","","40","0","0.5","1","[256,256]","true","0.00008510552978583421","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","3","0.1","0.00001926965822607406","9999","1","false","","","","","","0.0005","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","split","","","","","","","","","","","","","","","","","","","0.00008510552978583421","0.6815842390060425","0.00008510552978583421","1640","0.4147636890411377","[[209,122],[102,130]]","0.4120781421661377","0.4476021230220794","0.5939493696728424","","","0.595882383581623","0.12386706948640484","0.9310344827586208","0.4147636890411377","0.5274507761225128","0.5853658536585364","[0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0]","0.4913448095321655","0.4898417294025421","0.4887695014476776","0.4892985224723816","0.49049556255340576","0","0.49430689215660095","0.07328290492296219","0.4147636890411377","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","youden","","","","","","","","","","","","","","","","","","","","","","",""
"dashing-sweep-2","40","0.5825932504440497","0.6075111990832378","80","251","36","196","0.6829661329587301","simple_cnn","","none","finished","2025-09-06T12:37:51.000Z","5873","","40","32","false","true","0.55","25","0.3","","0.5","0.1","20","[0.1,0.9]","0.15","2","inverse","","threshold","auto","0.5","true","false","true","false","0.2213142508055686","","","40","0","0.5","1","[256,256]","true","0.00005981142526688249","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","0","0.1","0.00004650837427613174","9999","1","false","","","","","","0.0001","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","single","","","","","","","","","","","","","","","","","","","0.00005981142526688249","0.6839863061904907","0.00005981142526688249","3280","0.44908809661865234","[[170,161],[74,158]]","0.4120781421661377","0.5666074752807617","0.5960095585590215","","","0.5973148244608814","0.24169184290030213","0.8448275862068966","0.44908809661865234","0.5432597145535993","0.577319587628866","[0,0,0,0,0,0,0,0,0,527,36,0,0,0,0,0,0,0,0,0]","0.5085944533348083","0.4903470277786255","0.4753721058368683","0.4826297461986542","0.4982326626777649","0.06394316256046295","0.5068049430847168","0.06047642603516579","0.44908809661865234","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","f1","","","","","","","","","","","","","","","","","","","","","","",""
"ancient-sweep-1","40","0.5914742451154529","0.6257292426294406","43","288","14","218","0.6889752348264059","simple_cnn","","none","finished","2025-09-06T10:58:44.000Z","5940","","40","64","false","true","0.55","25","0.2","","0.5","0.05","20","[0.1,0.9]","0.2","1","inverse","","threshold","auto","0.5","true","false","true","false","0.18666790512994233","","","40","0","0.5","1","[256,256]","true","0.00018832014607125284","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","0","0.1","0.0000065207129391652","9999","1","false","","","","","","0.0001","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","split","","","","","","","","","","","","","","","","","","","0.00018832014607125284","0.7031329274177551","0.00018832014607125284","1640","0.4311154186725617","[[179,152],[78,154]]","0.4120781421661377","0.5435168743133545","0.5998830141654586","","","0.602289300968851","0.1299093655589124","0.9396551724137931","0.4311154186725617","0.5347822689863527","0.5907859078590786","[0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0]","0.4838311970233917","0.4795586168766022","0.47842204570770264","0.4788485765457154","0.48054996132850647","0","0.5357187390327454","0.09061899781227112","0.4311154186725617","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","youden","","","","","","","","","","","","","","","","","","","","","","",""
"ancient-sweep-1","40","0.5914742451154529","0.5872096051672049","55","276","27","205","0.6865465740362803","simple_cnn","","plateau","finished","2025-09-06T10:50:35.000Z","11647","nz9iw5pp","40","32","false","true","0.5","0","0.3","","0.5","0.2","10","[0.1,0.9]","0.12","1","inverse","","threshold","auto","0.5","true","false","true","false","0.23904940838326708","","","40","0","0.5","1","[256,256]","true","0.00005039630408291648","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","2","0.1","0.00002029051020243767","9999","1","false","","","","","","0.0005","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","split","","","","","","","","","","","","","","","","","","","0.00005039630408291648","0.7019245624542236","0.00005039630408291648","3280","0.4281785786151886","[[189,142],[88,144]]","0.4120781421661377","0.5079929232597351","0.5929034864052916","","","0.5958433170121888","0.1661631419939577","0.8836206896551724","0.4281785786151886","0.5248919158245651","0.5750350631136045","[0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0]","0.4904638826847077","0.4885863959789276","0.48733532428741455","0.4880359172821045","0.489309698343277","0","0.4988142251968384","0.06931417435407639","0.4281785786151886","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rate_match","","","","","","","","","","","","","","","","","","","","","","",""
"fluent-sweep-21","40","0.5737122557726465","0.6588576935097405","87","244","20","212","0.6685252355204688","simple_cnn","","cosine","finished","2025-09-06T07:39:36.000Z","5947","","40","32","false","true","0.55","25","0.3","","0.6","0.2","10","[0.1,0.9]","0.15","2","inverse","","threshold","auto","0.5","true","false","true","false","0.18039615141405344","","","40","0","0.5","1","[256,256]","true","0.00029084741188465497","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","0","0.2","0.00003820162671852088","9999","1","false","","","","","","0.0005","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","split","","","","","","","","","","","","","","","","","","","0.00029084741188465497","0.6430227756500244","0.00029084741188465497","3280","0.4036552906036377","[[157,174],[66,166]]","0.4120781421661377","0.6039076447486877","0.5961355842785545","","","0.5949187415355767","0.2628398791540785","0.913793103448276","0.4036552906036377","0.5883164913011772","0.6162790697674418","[0,0,0,0,0,0,0,0,0,461,102,0,0,0,0,0,0,0,0,0]","0.5108591914176941","0.4949015974998474","0.4810847342014313","0.48829981684684753","0.5020720362663269","0.18117229640483856","0.5240703225135803","0.11996836215257645","0.4036552906036377","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","f1","","","","","","","","","","","","","","","","","","","","","","",""
"clean-sweep-20","40","0.6305506216696269","0.6434784873424314","75","256","21","211","0.6667059361934662","simple_cnn","","cosine","finished","2025-09-06T06:04:34.000Z","5696","","40","32","false","true","0.55","25","0.3","","0.6","0.2","20","[0.1,0.9]","0.12","3","inverse","","threshold","auto","0.5","true","false","true","false","0.22599828835149097","","","40","0","0.5","1","[256,256]","true","0.00024639475549273276","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","0","0.2","0.00002879624146374566","9999","1","false","","","","","","0.0005","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","single","","","","","","","","","","","","","","","","","","","0.00024639475549273276","0.6710866689682007","0.00024639475549273276","3280","0.408152848482132","[[224,107],[101,131]]","0.4120781421661377","0.422735333442688","0.6198254686489981","","","0.6206961662673196","0.22658610271903323","0.9094827586206896","0.408152848482132","0.5680344306698615","0.603719599427754","[0,0,0,0,0,0,0,0,0,549,14,0,0,0,0,0,0,0,0,0]","0.5043030977249146","0.4868437945842743","0.4721816480159759","0.4791359603404999","0.4955635964870453","0.02486678585410118","0.487819641828537","0.07505650818347931","0.408152848482132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","youden","","","","","","","","","","","","","","","","","","","","","","",""
"proud-sweep-1","40","0.5879218472468917","0.5783805604750495","56","275","23","209","0.6876722110642327","simple_cnn","","none","finished","2025-09-06T05:15:05.000Z","10970","6gx7mxc4","40","32","false","true","0.55","0","0.2","","0.6","0.05","20","[0.1,0.9]","0.15","3","inverse","","threshold","auto","0.5","true","false","true","false","0.20721972394991137","","","40","0","0.5","1","[256,256]","true","0.00003373759187152197","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","3","0.1","0.000044347936263425296","9999","1","false","","","","","","0.0001","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","split","","","","","","","","","","","","","","","","","","","0.00003373759187152197","0.6791127920150757","0.00003373759187152197","3280","0.43741074204444885","[[191,140],[92,140]]","0.4120781421661377","0.4973357021808624","0.5874558303886925","","","0.5902437753932701","0.1691842900302115","0.9008620689655172","0.43741074204444885","0.5350231794978644","0.5837988826815643","[0,0,0,0,0,0,0,0,0,546,17,0,0,0,0,0,0,0,0,0]","0.5039315819740295","0.48944422602653503","0.4727891981601715","0.4830254912376404","0.4967346787452698","0.030195381492376328","0.49829530715942383","0.05894176661968231","0.43741074204444885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","youden","","","","","","","","","","","","","","","","","","","","","","",""
"icy-sweep-59","40","0.5737122557726465","0.6581154286904886","89","242","18","214","0.6705111397637261","simple_cnn","","warmcos","finished","2025-09-06T04:31:02.000Z","5605","","40","32","false","true","0.55","25","0.3","","0.6","0.2","20","[0.1,0.9]","0.12","2","inverse","","threshold","auto","0.5","true","false","true","false","0.19919497688281176","","","40","0","0.5","1","[256,256]","true","0.00028450985572512684","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","val/loss","min","1","","20","42","classification","","true","0","0.2","0.00003803846056599617","9999","1","false","","","","","","0.0005","","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","0.5","","1.5","","","","","","split","","","","","","","","","","","","","","","","","","","0.00028450985572512684","0.6396952867507935","0.00028450985572512684","3280","0.40969154238700867","[[158,173],[67,165]]","0.4120781421661377","0.6003552675247192","0.5951939513477975","","","0.5942741431399103","0.2688821752265861","0.9224137931034484","0.40969154238700867","0.5956479841650172","0.6220930232558138","[0,0,0,0,0,0,0,0,0,472,91,0,0,0,0,0,0,0,0,0]","0.5102339386940002","0.494229793548584","0.48055189847946167","0.4873714447021485","0.5017792582511902","0.16163410246372223","0.5265522003173828","0.11320161819458008","0.40969154238700867","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rate_match","","","","","","","","","","","","","","","","","","","","","","",""
