task,epochs,l2_reg,dropout,batch_size,input_shape,learning_rate,best_epoch,best_val_loss,dice_coefficient,epoch,graph,iou_metric,loss,test_dice,test_iou,test_loss,val_dice_coefficient,val_iou_metric,val_loss,run_id,sweep,lr_multiplier,base_learning_rate,effective_learning_rate
segmentation,40,0.00013383873968441076,0.19236520619761005,4,"[256, 256, 1]",0.004687827474690715,24,1.1604058742523191,0.5258065462112427,34,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.36117294430732727,1.1873942613601685,0.5400271415710449,0.3744584023952484,1.156749248504639,0.5247458815574646,0.36012518405914307,1.184115290641785,9ehdze7h,original,,,0.004687827474690715
segmentation,40,0.0005140400571355533,0.26731593422079847,8,"[256, 256, 1]",0.004037205633473762,13,1.1565263271331787,0.5417982935905457,23,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3736652731895447,1.1610127687454224,0.5490970611572266,0.3805636465549469,1.1538066864013672,0.533376157283783,0.3654586970806122,1.1585701704025269,bd8caz3g,original,,,0.004037205633473762
segmentation,40,8.435521424153521e-05,0.4177398538370828,4,"[256, 256, 1]",0.0038067270331384063,20,1.159759759902954,0.5358790159225464,30,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3709716498851776,1.1658813953399658,0.5405799150466919,0.3749382495880127,1.158018946647644,0.5438746809959412,0.3782356083393097,1.1606793403625488,6qfrus7a,original,,,0.0038067270331384063
segmentation,40,0.00048677657298909786,0.18019212799307707,16,"[256, 256, 1]",0.008394360762061778,9,1.1568975448608398,0.5345742106437683,19,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3657717704772949,1.1790443658828735,0.5509567856788635,0.3811630606651306,1.153387427330017,0.5283412933349609,0.3605938255786896,1.1758389472961426,4g7eawpg,original,,,0.008394360762061778
segmentation,40,0.0009794600392665298,0.3196796338976319,8,"[256, 256, 1]",0.0012100461608872694,31,1.1559404134750366,0.5415422916412354,39,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3739739954471588,1.160824179649353,0.5300496220588684,0.3623862564563751,1.1594524383544922,0.5261515378952026,0.3586602807044983,1.1613374948501587,vao5rdeu,original,,,0.0012100461608872694
segmentation,40,0.0004811677890510308,0.12238142986472196,4,"[256, 256, 1]",0.003443303487845944,37,1.1633294820785522,0.5361526608467102,39,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3707805275917053,1.167074203491211,0.5347585082054138,0.3693497776985169,1.1607460975646973,0.5318107604980469,0.3664900660514831,1.1640323400497437,sihidjad,original,,,0.003443303487845944
segmentation,40,0.0001652392016556687,0.2410762786007676,4,"[256, 256, 1]",0.009091645851685726,14,1.183639407157898,0.5260788798332214,24,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3615140318870544,1.1874629259109497,0.5319031476974487,0.3667982518672943,1.1778706312179563,0.5267030000686646,0.3620026409626007,1.1836676597595217,wevxey4f,original,,,0.009091645851685726
segmentation,40,0.0006194651129902715,0.4041331062339967,16,"[256, 256, 1]",0.00809275790491414,5,1.1556931734085083,0.5440805554389954,15,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3748756945133209,1.1604524850845337,0.5495358109474182,0.3797974586486816,1.1522568464279177,0.5253771543502808,0.3576944172382355,1.161213755607605,69i5osz6,original,,,0.00809275790491414
segmentation,40,0.0006267306359814973,0.4091133780315036,8,"[256, 256, 1]",0.00429115842345358,25,1.158057451248169,0.5408676862716675,35,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3726734519004822,1.1625021696090698,0.5454801321029663,0.3770749270915985,1.1548676490783691,0.5445529222488403,0.3760945796966553,1.1582975387573242,yv8u2ad3,original,,,0.00429115842345358
segmentation,40,0.0009255547608699028,0.23293177426493208,8,"[256, 256, 1]",0.004645967755390199,1,1.1591366529464722,0.5397706031799316,11,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.37196528911590576,1.1642743349075315,0.5446125268936157,0.376259446144104,1.1552228927612305,0.5327785611152649,0.36491191387176514,1.160874605178833,org25nmi,original,,,0.004645967755390199
segmentation,40,0.0008273686873036157,0.1969854126182177,8,"[256, 256, 1]",0.007079619185011512,3,1.1588001251220703,0.5389351844787598,13,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3712577521800995,1.1662331819534302,0.5457520484924316,0.3773583471775055,1.1546235084533691,0.5267826914787292,0.35927754640579224,1.163339138031006,mtfoiqlj,original,,,0.007079619185011512
segmentation,40,0.000582723130469384,0.30305817260345014,8,"[256, 256, 1]",0.00030923878093984196,35,1.1541651487350464,0.5441807508468628,39,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.37581297755241394,1.1571094989776611,0.5423319935798645,0.3740391135215759,1.1525225639343262,0.5385755896568298,0.3703388571739197,1.1543803215026855,hdyhixq8,original,,,0.00030923878093984196
segmentation,40,0.000990108698620589,0.18789857862065623,16,"[256, 256, 1]",0.005190562122712258,13,1.156334400177002,0.5439189076423645,23,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.374573826789856,1.160151720046997,0.547863245010376,0.3781903982162475,1.1522417068481443,0.5339834690093994,0.36575379967689514,1.157740831375122,xco7d8he,original,,,0.005190562122712258
segmentation,40,7.839228273446578e-05,0.3991554026723829,8,"[256, 256, 1]",0.006328498024275878,14,1.1538482904434204,0.5423797369003296,24,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3741743862628937,1.1595081090927124,0.5437517166137695,0.375408411026001,1.1523864269256592,0.5375238060951233,0.3693634271621704,1.1558698415756226,pvcv5bdq,original,,,0.006328498024275878
segmentation,40,0.0004046193008748228,0.23949390474600984,16,"[256, 256, 1]",0.004106557286210971,27,1.1545753479003906,0.5440723896026611,37,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3748604953289032,1.1583194732666016,0.5456979274749756,0.3761235475540161,1.151309609413147,0.5304659008979797,0.3624352812767029,1.156823754310608,uz17bnck,original,,,0.004106557286210971
segmentation,40,0.000990033854625384,0.2701843214329215,8,"[256, 256, 1]",0.0009950535927554455,33,1.155833721160889,0.5404396057128906,39,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.37284091114997864,1.161471247673035,0.5432029366493225,0.3748847842216492,1.153139352798462,0.5391285419464111,0.3708907961845398,1.1559441089630127,jczw08cc,original,,,0.0009950535927554455
segmentation,40,0.0006316072302537331,0.4766095413636141,8,"[256, 256, 1]",0.0021336113675376476,23,1.1563252210617063,0.5421832203865051,33,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.37415552139282227,1.1605437994003296,0.550156831741333,0.3815916180610657,1.1534075736999512,0.5328297019004822,0.36492496728897095,1.1578561067581177,808sjjp7,original,,,0.0021336113675376476
segmentation,40,0.0009535709066446451,0.2401311133792038,16,"[256, 256, 1]",0.005542652263201273,22,1.1567189693450928,0.5437450408935547,32,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3745381534099579,1.1602730751037598,0.5501344203948975,0.380369633436203,1.1522860527038574,0.5395227670669556,0.3709794282913208,1.1568323373794556,fdlb70te,original,,,0.005542652263201273
segmentation,40,0.0007540479578963318,0.1922658136359138,8,"[256, 256, 1]",0.0008023463471720417,36,1.155315399169922,0.5426515340805054,39,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3746398687362671,1.1591200828552246,0.5402077436447144,0.37200766801834106,1.153689980506897,0.5362874269485474,0.3681826889514923,1.1558395624160769,o3gvzqs0,original,,,0.0008023463471720417
segmentation,40,0.00038709520947712933,0.31714156033837215,16,"[256, 256, 1]",0.006506289380487087,2,1.156184196472168,0.5337983965873718,12,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3650722801685333,1.178591251373291,0.5494184494018555,0.3796805739402771,1.1519505977630615,0.5293192863464355,0.3615105152130127,1.1753458976745603,cr1hfnr8,original,,,0.006506289380487087
segmentation,40,7.165285372162823e-05,0.27563457387740253,16,"[256, 256, 1]",0.009120346963853136,38,1.175714135169983,0.5340703129768372,39,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3654167950153351,1.1792818307876587,0.53756183385849,0.3684419989585877,1.1704773902893066,0.528154194355011,0.3604185879230499,1.1757417917251587,oz4452ja,original,,,0.009120346963853136
segmentation,40,3.718349828633028e-05,0.11673894424071518,8,"[256, 256, 1]",0.0024441443369232784,8,1.1520745754241943,0.5442887544631958,18,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3761245608329773,1.155450701713562,0.5452882647514343,0.3768780529499054,1.1498664617538452,0.5378986597061157,0.36971428990364075,1.1534186601638794,6fpsoyjd,original,,,0.0024441443369232784
segmentation,40,0.0006453113031912949,0.3164419871296292,16,"[256, 256, 1]",0.0004796044092260323,37,1.1523102521896362,0.5462385416030884,39,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3767118453979492,1.1552176475524902,0.5489027500152588,0.3791819214820862,1.14928138256073,0.540346622467041,0.37173792719841,1.152379870414734,qvkiodur,original,,,0.0004796044092260323
segmentation,40,0.0003328142499219543,0.15543655803244127,16,"[256, 256, 1]",0.006142425127454731,14,1.154459834098816,0.5431397557258606,24,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.37396004796028137,1.1600733995437622,0.5513169169425964,0.3815103769302368,1.1515800952911377,0.5313656330108643,0.3632803857326507,1.1572308540344238,btfyv4sk,original,,,0.006142425127454731
segmentation,40,0.000841858505594731,0.2164572337150872,4,"[256, 256, 1]",0.0030437091780101035,12,1.1637554168701172,0.5357468724250793,22,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3702271282672882,1.1677685976028442,0.5412895083427429,0.3757070302963257,1.159834623336792,0.5383740663528442,0.372843861579895,1.1640024185180664,bc49nh71,original,,,0.0030437091780101035
segmentation,40,0.0005926055613646118,0.4402746579474103,8,"[256, 256, 1]",0.006926865154640745,3,1.166500449180603,0.5304178595542908,13,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.36341965198516846,1.1823961734771729,0.5319126844406128,0.3641361594200134,1.1647539138793943,0.5310003161430359,0.3633963167667389,1.177316188812256,4o0ja5d7,original,,,0.006926865154640745
segmentation,40,0.0008180446376444907,0.2091235921754655,8,"[256, 256, 1]",0.0013168951735186454,36,1.1554526090621948,0.5423771142959595,39,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.37437188625335693,1.1606991291046145,0.5427675843238831,0.37446507811546326,1.1535793542861938,0.5388306379318237,0.3706077039241791,1.1561211347579956,xjqdmr57,original,,,0.0013168951735186454
segmentation,40,4.356318140819595e-05,0.4777322934012266,4,"[256, 256, 1]",0.006232689799271732,7,1.1837397813796997,0.5271558165550232,17,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3621858358383178,1.1862822771072388,0.5309756398200989,0.3659035563468933,1.1780376434326172,0.5195462107658386,0.35516518354415894,1.1847833395004272,gnag3m98,original,,,0.006232689799271732
segmentation,40,0.0002855012836630765,0.1061179113050296,4,"[256, 256, 1]",0.007729337461437529,20,1.1836892366409302,0.5244200825691223,30,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3606508672237396,1.188817024230957,0.5308040976524353,0.3657376766204834,1.1779990196228027,0.5220598578453064,0.3575579524040222,1.1842243671417236,uaq47ny8,original,,,0.007729337461437529
segmentation,40,0.0009900819487919945,0.272265424678811,16,"[256, 256, 1]",0.00961539687519512,12,1.1569695472717283,0.5429114103317261,22,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.37356874346733093,1.160955786705017,0.5512797236442566,0.3814725875854492,1.152534008026123,0.5331085324287415,0.3649274408817291,1.1599541902542114,uo2da72t,original,,,0.00961539687519512
segmentation,40,0.0001594742521276831,0.4339519667738493,4,"[256, 256, 1]",0.0016364077776116351,33,1.160075068473816,0.5364504456520081,39,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.37149643898010254,1.1641477346420288,0.536480188369751,0.3709966838359833,1.1577409505844116,0.5336382985115051,0.36820703744888306,1.1607521772384644,lppixaca,original,,,0.0016364077776116351
segmentation,40,0.00030255263969391284,0.12044002642716918,4,"[256, 256, 1]",0.00349315938252914,8,1.1626038551330566,0.5353339314460754,18,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3702049255371094,1.1669378280639648,0.54425448179245,0.3786001205444336,1.1587108373641968,0.5271773934364319,0.3620480000972748,1.164923906326294,56g8id71,original,,,0.00349315938252914
segmentation,40,0.0006466950692037348,0.4051306478048,16,"[256, 256, 1]",0.0048672695290706055,13,1.1545192003250122,0.5442999005317688,23,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3750050365924835,1.159165859222412,0.550700306892395,0.3809157609939575,1.1514768600463867,0.5438320636749268,0.37506136298179626,1.155514121055603,lkw6gm28,original,,,0.0048672695290706055
segmentation,40,0.00045482148811448617,0.39033699919923104,16,"[256, 256, 1]",0.003242745212522155,15,1.1534315347671509,0.5459817051887512,25,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3763464689254761,1.1562528610229492,0.5512102842330933,0.38140633702278137,1.1503055095672607,0.5287846326828003,0.3608533442020416,1.1567057371139526,fo08s7rg,original,,,0.003242745212522155
segmentation,40,6.738992045982659e-05,0.4169060626795162,4,"[256, 256, 1]",0.006990771897744594,8,1.183741331100464,0.5252609848976135,18,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.36103054881095886,1.187652826309204,0.5310670733451843,0.36599183082580566,1.1780341863632202,0.5189820528030396,0.3546294569969177,1.1849325895309448,6g97l6k1,original,,,0.006990771897744594
segmentation,40,0.0006006108396074828,0.35656007236014464,16,"[256, 256, 1]",0.007591509129298809,3,1.1563527584075928,0.5426034331321716,13,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.37350887060165405,1.1621044874191284,0.5488372445106506,0.3791259527206421,1.151977777481079,0.5367785692214966,0.3683740496635437,1.157573938369751,0wum7ld8,original,,,0.007591509129298809
segmentation,40,0.0004136442254610019,0.3468167644579839,8,"[256, 256, 1]",0.003050642973879843,27,1.1550061702728271,0.5311400890350342,37,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.36378413438797,1.1815494298934937,0.5501450300216675,0.3815727233886719,1.152563452720642,0.5318474769592285,0.36419638991355896,1.1772739887237549,blc8tvwc,original,,,0.003050642973879843
segmentation,40,0.0007462621304304118,0.35657586663893015,8,"[256, 256, 1]",0.0046317570208616555,16,1.1581990718841553,0.5391204357147217,26,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.37163835763931274,1.1648205518722534,0.5450970530509949,0.37670719623565674,1.1550124883651731,0.5445642471313477,0.376103401184082,1.1588026285171509,xwsk9i1o,original,,,0.0046317570208616555
segmentation,40,0.0007556846308944487,0.2102862856469495,16,"[256, 256, 1]",0.0034954841628840913,6,1.155287504196167,0.5445374250411987,16,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.37533852458000183,1.1585878133773804,0.5488656759262085,0.3791508078575134,1.1511858701705933,0.5373369455337524,0.3689044713973999,1.155588984489441,56wr4kf9,original,,,0.0034954841628840913
segmentation,40,0.000542040850798633,0.32585539554751375,8,"[256, 256, 1]",0.008916497906987909,3,1.158425211906433,0.5405274629592896,13,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3726480007171631,1.1629003286361694,0.5475282073020935,0.3790648579597473,1.1543999910354614,0.5288519263267517,0.3611792027950287,1.1605383157730105,2l1mv8hp,original,,,0.008916497906987909
segmentation,40,0.0004619786679967386,0.3521507447195322,16,"[256, 256, 1]",0.009015579501138548,13,1.155919075012207,0.5436573624610901,23,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.37455669045448303,1.159968018531799,0.5471456050872803,0.37750568985939026,1.1519683599472046,0.5196219086647034,0.3523727357387543,1.1653237342834473,p17urcjq,original,,,0.009015579501138548
segmentation,40,0.0009509722457368184,0.43308073576122574,8,"[256, 256, 1]",0.007508523926565933,21,1.159482717514038,0.5412189960479736,31,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.37318506836891174,1.1648794412612915,0.5373004078865051,0.36926186084747314,1.1560953855514526,0.533865213394165,0.3658851385116577,1.1616661548614502,2hrc6kdu,original,,,0.007508523926565933
segmentation,40,0.00014868328899393467,0.47527530290733655,4,"[256, 256, 1]",0.004664517865647383,16,1.1617400646209717,0.5338888764381409,26,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.36938896775245667,1.1687119007110596,0.5407521724700928,0.3751611411571502,1.158796787261963,0.5244661569595337,0.3593822419643402,1.1655635833740234,8zwxh2qc,original,,,0.004664517865647383
segmentation,40,0.0009314758439490756,0.24421450403299808,16,"[256, 256, 1]",0.003132513301609556,35,1.154305100440979,0.5445883274078369,39,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3754174411296845,1.158854842185974,0.539780855178833,0.3705039918422699,1.1535475254058838,0.5311974883079529,0.3631212115287781,1.1568468809127808,d2gimh53,original,,,0.003132513301609556
segmentation,40,0.0004984160927170327,0.322764306808518,16,"[256, 256, 1]",0.002313922920763625,32,1.1532129049301147,0.5449463129043579,39,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3755938708782196,1.1569828987121582,0.5491832494735718,0.3794581592082978,1.1499712467193604,0.5405230522155762,0.37191587686538696,1.1533806324005127,st56t8lv,original,,,0.002313922920763625
segmentation,40,0.00043670226206250014,0.4343448465202392,16,"[256, 256, 1]",0.007317052093808946,12,1.155540108680725,0.5443848371505737,22,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.37506815791130066,1.1596013307571411,0.5474089980125427,0.37775918841362,1.1525226831436155,0.5384135246276855,0.36993351578712463,1.1562179327011108,br811pwe,original,,,0.007317052093808946
segmentation,40,0.0004549405510480115,0.398281305391585,8,"[256, 256, 1]",0.0017648855555053562,17,1.1547727584838867,0.5421483516693115,27,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.37402015924453735,1.1589139699935913,0.5468252897262573,0.378365159034729,1.1524369716644287,0.5381905436515808,0.3699921071529389,1.1553597450256348,d0sdga9a,original,,,0.0017648855555053562
segmentation,40,0.0009700231815288484,0.2443294541733086,4,"[256, 256, 1]",0.0027950948857875016,22,1.1648955345153809,0.5350669026374817,32,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3697863221168518,1.1686317920684814,0.541315495967865,0.3757400512695313,1.1603708267211914,0.5296666622161865,0.36446043848991394,1.1658703088760376,z81jclcq,original,,,0.0027950948857875016
segmentation,40,0.0007021214419682261,0.16069472341325308,16,"[256, 256, 1]",0.008355286763775494,24,1.1564205884933472,0.5420212745666504,34,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3729771077632904,1.1615709066390991,0.5500022768974304,0.3802429735660553,1.1519215106964111,0.5380644798278809,0.3695979118347168,1.1567171812057495,c3964wtq,original,,,0.008355286763775494
segmentation,40,0.0009161563959914451,0.15350589067804166,16,"[256, 256, 1]",0.006325259451903592,6,1.1569499969482422,0.5425577163696289,16,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3736111521720886,1.1603528261184692,0.5468739867210388,0.3772473931312561,1.152286410331726,0.5324399471282959,0.36429089307785034,1.1576491594314575,w1ldr6kf,original,,,0.006325259451903592
segmentation,40,0.0007897058755923255,0.28870088062444665,4,"[256, 256, 1]",0.004905705825633025,2,1.1653931140899658,0.5346027612686157,12,"{'_type': 'graph-file', 'path': 'media/graph/graph_summary_04aa95494d9f13eb74e1.graph.json', 'sha256': '04aa95494d9f13eb74e1f6bd045db1d07d0c238552842e162da4f2bd050ed4d4', 'size': 5116}",0.3697867393493652,1.1709980964660645,0.5379083752632141,0.37241023778915405,1.161725640296936,0.5239202380180359,0.35897165536880493,1.1684662103652954,ek7jga7j,original,,,0.004905705825633025
