"Name","val_dice_coefficient","val_iou_metric","val_loss","State","Created","Runtime","Sweep","base_learning_rate","batch_size","dropout","epochs","input_shape","l2_reg","lr_multiplier","method","metric.goal","metric.name","parameters.base_learning_rate","parameters.batch_sizes","parameters.dropout.distribution","parameters.dropout.max","parameters.dropout.min","parameters.epochs","parameters.input_shape","parameters.l2_reg.distribution","parameters.l2_reg.max","parameters.l2_reg.min","parameters.lr_multiplier.distribution","parameters.lr_multiplier.max","parameters.lr_multiplier.min","parameters.task","program","task","best_epoch","best_val_loss","dice_coefficient","epoch","iou_metric","loss","test_dice","test_iou","test_loss"
"icy-sweep-130","0.5626885890960693","0.3919934630393982","1.1078413724899292","finished","2025-07-04T12:26:22.000Z","1277","l6eaiduh","0.0002","32","0.17843522657657274","40","[256,256,1]","0.00012211887888053763","0.814970583609419","","","","","","","","","","","","","","","","","","","segmentation","38","1.1074862480163574","0.5685245990753174","39","0.3975212872028351","1.1146167516708374","0.5640520453453064","0.3932807743549347","1.1073967218399048"
"atomic-sweep-129","0.5480159521102905","0.37760689854621887","1.143093466758728","finished","2025-07-04T12:05:31.000Z","1243","l6eaiduh","0.0002","128","0.15682778484484444","40","[256,256,1]","0.00010448653720511206","0.8134867534118608","","","","","","","","","","","","","","","","","","","segmentation","39","1.143093466758728","0.5520365834236145","39","0.3813683092594147","1.1458637714385986","0.5504511594772339","0.3797548413276672","1.1398452520370483"
"swift-sweep-128","0.5558432936668396","0.3865123093128204","1.1065863370895386","finished","2025-07-04T11:45:04.000Z","1218","l6eaiduh","0.0002","16","0.16125017092014018","40","[256,256,1]","0.00010317027979965792","0.889942000398055","","","","","","","","","","","","","","","","","","","segmentation","36","1.105328917503357","0.5679413676261902","39","0.3977377712726593","1.1137516498565674","0.5635561943054199","0.3932100534439087","1.1052896976470947"
"expert-sweep-127","0.5532047152519226","0.3838707208633423","1.1059625148773191","finished","2025-07-04T11:25:46.000Z","1151","l6eaiduh","0.0002","16","0.22683333019412175","40","[256,256,1]","0.00007910795223247386","1.0009116532572648","","","","","","","","","","","","","","","","","","","segmentation","34","1.1015446186065674","0.5702775120735168","39","0.3999945819377899","1.1083515882492063","0.5598900318145752","0.38960546255111694","1.105031967163086"
"celestial-sweep-126","0.536581814289093","0.3668360114097595","1.1523480415344238","finished","2025-07-04T11:05:46.000Z","1194","l6eaiduh","0.0002","128","0.16088222004329153","40","[256,256,1]","0.0001462546390663247","1.1270395852781494","","","","","","","","","","","","","","","","","","","segmentation","37","1.1493514776229858","0.5480862855911255","39","0.3776927590370178","1.151435613632202","0.5392019152641296","0.3691273629665375","1.1495617628097534"
"honest-sweep-125","0.5542641878128052","0.3835301697254181","1.1098475456237793","finished","2025-07-04T10:45:17.000Z","1224","l6eaiduh","0.0002","128","0.21148800322412892","40","[256,256,1]","0.000018923888979230952","0.8723536964061123","","","","","","","","","","","","","","","","","","","segmentation","32","1.105697512626648","0.5706839561462402","39","0.3995293974876404","1.110201716423035","0.5544527769088745","0.38360846042633057","1.1075735092163086"
"colorful-sweep-124","0.5611450672149658","0.3904852867126465","1.1039189100265503","finished","2025-07-04T10:26:12.000Z","1137","l6eaiduh","0.0002","32","0.23155816912449675","40","[256,256,1]","0.00001876750003481483","1.1615513493849223","","","","","","","","","","","","","","","","","","","segmentation","35","1.1018283367156982","0.5689697265625","39","0.3982279598712921","1.1095510721206665","0.5631856918334961","0.3924260437488556","1.101834416389465"
"absurd-sweep-123","0.5594518184661865","0.38995200395584106","1.1017807722091677","finished","2025-07-04T10:07:39.000Z","1108","l6eaiduh","0.0002","16","0.2467962049985122","40","[256,256,1]","0.00006841268341402873","0.8792871115696895","","","","","","","","","","","","","","","","","","","segmentation","39","1.1017807722091677","0.5709189176559448","39","0.40060797333717346","1.1083232164382937","0.5664554238319397","0.3960195481777191","1.0995745658874512"
"lilac-sweep-122","0.550714910030365","0.3801814913749695","1.14106285572052","finished","2025-07-04T09:48:14.000Z","1160","l6eaiduh","0.0002","128","0.17666408514443677","40","[256,256,1]","0.00001942531328907451","0.9123871389259492","","","","","","","","","","","","","","","","","","","segmentation","39","1.14106285572052","0.5514370203018188","39","0.38077661395072937","1.1445465087890625","0.5533361434936523","0.38250789046287537","1.1376007795333862"
"dazzling-sweep-121","0.5556920170783997","0.3852430582046509","1.1141163110733032","finished","2025-07-04T09:29:06.000Z","1140","l6eaiduh","0.0002","32","0.16825136561763465","40","[256,256,1]","0.00007098297529045531","0.9460811635500312","","","","","","","","","","","","","","","","","","","segmentation","31","1.1109081506729126","0.5664428472518921","39","0.39569422602653503","1.1198960542678833","0.5575609803199768","0.3869914710521698","1.1129631996154783"
"drawn-sweep-120","0.5470762252807617","0.3767778575420379","1.139614224433899","finished","2025-07-04T09:09:26.000Z","1175","l6eaiduh","0.0002","64","0.2290150350441817","40","[256,256,1]","0.00006238577922401026","1.0046924171466156","","","","","","","","","","","","","","","","","","","segmentation","34","1.1372789144515991","0.5537865161895752","39","0.3832032382488251","1.1422914266586304","0.5491944551467896","0.37878066301345825","1.1370755434036257"
"crisp-sweep-119","0.5581387877464294","0.3886656165122986","1.0986236333847046","finished","2025-07-04T08:50:15.000Z","1147","l6eaiduh","0.0002","16","0.216364582200186","40","[256,256,1]","0.000013750031820451526","0.8362742374241408","","","","","","","","","","","","","","","","","","","segmentation","37","1.0939979553222656","0.5730100274085999","39","0.40302833914756775","1.0991218090057373","0.5661992430686951","0.3957476019859314","1.0925284624099731"
"glorious-sweep-118","0.547519326210022","0.3771361410617829","1.1429253816604614","finished","2025-07-04T08:29:17.000Z","1251","l6eaiduh","0.0002","128","0.1720477997328309","40","[256,256,1]","0.00006915367572673389","0.902061407267282","","","","","","","","","","","","","","","","","","","segmentation","39","1.1429253816604614","0.5523207187652588","39","0.3816581964492798","1.1464332342147827","0.5497909784317017","0.3791257441043854","1.1401312351226809"
"morning-sweep-117","0.5566892027854919","0.3872900307178498","1.1030527353286743","finished","2025-07-04T08:10:08.000Z","1144","l6eaiduh","0.0002","16","0.15320052300815898","40","[256,256,1]","0.00006334901996483203","0.9994753372233918","","","","","","","","","","","","","","","","","","","segmentation","36","1.0980074405670166","0.5718370079994202","39","0.4015260934829712","1.1049941778182983","0.564589262008667","0.3941587805747986","1.0976715087890625"
"devoted-sweep-116","0.5846663117408752","0.41371968388557434","1.1042407751083374","finished","2025-07-04T07:49:35.000Z","1226","l6eaiduh","0.0002","32","0.1637452601061418","40","[256,256,1]","0.00005546755024459906","0.906730066772071","","","","","","","","","","","","","","","","","","","segmentation","37","1.0987924337387085","0.5720046162605286","39","0.40122056007385254","1.105808138847351","0.5860376358032227","0.4150189161300659","1.1004127264022827"
"dry-sweep-115","0.5722639560699463","0.4010659456253052","1.0982120037078855","finished","2025-07-04T07:29:56.000Z","1173","l6eaiduh","0.0002","64","0.17673688063724394","40","[256,256,1]","0.000030076047810338535","0.900804166913579","","","","","","","","","","","","","","","","","","","segmentation","34","1.096333146095276","0.5713497996330261","39","0.4003438651561737","1.1042171716690063","0.5736143589019775","0.40244802832603455","1.095571517944336"
"crimson-sweep-114","0.574474036693573","0.40482020378112793","1.097192883491516","finished","2025-07-04T07:10:45.000Z","1146","l6eaiduh","0.0002","16","0.1679501716509482","40","[256,256,1]","0.00006166769199223872","0.8948127443319805","","","","","","","","","","","","","","","","","","","segmentation","39","1.097192883491516","0.5728469491004944","39","0.4023965001106262","1.104149580001831","0.5822826623916626","0.4117337465286255","1.0919034481048584"
"glowing-sweep-113","0.5648250579833984","0.39407089352607727","1.1062196493148804","finished","2025-07-04T06:51:35.000Z","1146","l6eaiduh","0.0002","32","0.17322863642805927","40","[256,256,1]","0.00009214458930579522","0.9319623839244144","","","","","","","","","","","","","","","","","","","segmentation","33","1.1041102409362793","0.5660428404808044","39","0.39535531401634216","1.1176074743270874","0.5663856267929077","0.3955362141132355","1.104482650756836"
"clear-sweep-112","0.5644224286079407","0.3936604857444763","1.0987753868103027","finished","2025-07-04T06:31:50.000Z","1178","l6eaiduh","0.0002","32","0.17289661051860225","40","[256,256,1]","0.00002911995153041861","1.1479253436263854","","","","","","","","","","","","","","","","","","","segmentation","35","1.0970919132232666","0.573462724685669","39","0.4026015102863312","1.102792263031006","0.5658764839172363","0.3950510621070862","1.0961157083511353"
"upbeat-sweep-111","0.5413883924484253","0.37134623527526855","1.1499481201171875","finished","2025-07-04T06:10:32.000Z","1271","l6eaiduh","0.0002","128","0.1628064860340232","40","[256,256,1]","0.00005022916094868959","1.170888030612378","","","","","","","","","","","","","","","","","","","segmentation","37","1.1497111320495603","0.5493706464767456","39","0.3788276910781861","1.1510542631149292","0.543988823890686","0.37362855672836304","1.146882176399231"
"elated-sweep-110","0.5501565933227539","0.3800061643123626","1.1421294212341309","finished","2025-07-04T05:49:41.000Z","1247","l6eaiduh","0.0002","32","0.16940189071820722","40","[256,256,1]","0.0001332028010654689","1.1818734264027868","","","","","","","","","","","","","","","","","","","segmentation","39","1.1421294212341309","0.5507953763008118","39","0.38068339228630066","1.1460528373718262","0.5526463985443115","0.3822650015354157","1.1389412879943848"
"atomic-sweep-109","0.541061520576477","0.3710380494594574","1.150473713874817","finished","2025-07-04T05:27:42.000Z","1312","l6eaiduh","0.0002","128","0.18352857265148723","40","[256,256,1]","0.0001164622792848512","0.8813810754749059","","","","","","","","","","","","","","","","","","","segmentation","38","1.1491719484329224","0.5481182336807251","39","0.37766730785369873","1.1512001752853394","0.5436999201774597","0.37335559725761414","1.14738667011261"
"vivid-sweep-108","0.5497697591781616","0.379283994436264","1.1491334438323977","finished","2025-07-04T05:05:22.000Z","1335","l6eaiduh","0.0002","128","0.23080232014992583","40","[256,256,1]","0.0000965463981216476","0.8340514423310835","","","","","","","","","","","","","","","","","","","segmentation","39","1.1491334438323977","0.5487638115882874","39","0.3782604932785034","1.1516242027282717","0.5524737238883972","0.38168075680732727","1.145179271697998"
"kind-sweep-107","0.5394430160522461","0.3695782124996186","1.151702880859375","finished","2025-07-04T04:45:02.000Z","1216","l6eaiduh","0.0002","64","0.1854474731541193","40","[256,256,1]","0.00013119195335266744","0.9409880414881956","","","","","","","","","","","","","","","","","","","segmentation","38","1.1489381790161133","0.5493369102478027","39","0.3789402842521667","1.1513642072677612","0.5416717529296875","0.3716526329517365","1.148850917816162"
"graceful-sweep-106","0.5463411808013916","0.3760807514190674","1.137837290763855","finished","2025-07-04T04:22:47.000Z","1331","l6eaiduh","0.0002","64","0.15547574821742913","40","[256,256,1]","0.00004070325891773509","1.056456503135426","","","","","","","","","","","","","","","","","","","segmentation","36","1.1369625329971311","0.5555028915405273","39","0.38483747839927673","1.140500545501709","0.5483139753341675","0.37794890999794006","1.1355843544006348"
"dark-sweep-105","0.5469043254852295","0.3766113817691803","1.1430692672729492","finished","2025-07-04T04:00:49.000Z","1314","l6eaiduh","0.0002","64","0.15709015632487824","40","[256,256,1]","0.00007302631108982158","0.8877611377930263","","","","","","","","","","","","","","","","","","","segmentation","34","1.137861967086792","0.553297758102417","39","0.3826281726360321","1.1459654569625854","0.548896074295044","0.3785005211830139","1.1405444145202637"
"pleasant-sweep-104","0.5656085014343262","0.3959815800189972","1.1030443906784058","finished","2025-07-04T03:39:13.000Z","1292","l6eaiduh","0.0002","16","0.2262128418233015","40","[256,256,1]","0.00010843367326581972","0.8525802375455964","","","","","","","","","","","","","","","","","","","segmentation","39","1.1030443906784058","0.5699875950813293","39","0.3999628722667694","1.111363172531128","0.5727996826171875","0.4022560715675354","1.1008577346801758"
"noble-sweep-103","0.5667523741722107","0.3959364891052246","1.1018531322479248","finished","2025-07-04T03:17:40.000Z","1289","l6eaiduh","0.0002","32","0.17004628984374243","40","[256,256,1]","0.00007669531596368917","0.8520328048404052","","","","","","","","","","","","","","","","","","","segmentation","39","1.1018531322479248","0.5710415244102478","39","0.4001277685165405","1.1089911460876465","0.5679089426994324","0.3970387578010559","1.100349187850952"
"classic-sweep-102","0.5547261834144592","0.38437598943710327","1.1356697082519531","finished","2025-07-04T02:55:23.000Z","1333","l6eaiduh","0.0002","32","0.16940945292772472","40","[256,256,1]","0.00003339186468810062","1.1448696982998927","","","","","","","","","","","","","","","","","","","segmentation","39","1.1356697082519531","0.5536859631538391","39","0.3834549486637115","1.140731930732727","0.5571512579917908","0.3865942060947418","1.1324752569198608"
"flowing-sweep-101","0.5491737127304077","0.3787071108818054","1.1469136476516724","finished","2025-07-04T02:33:34.000Z","1302","l6eaiduh","0.0002","128","0.15900475876781237","40","[256,256,1]","0.00011058892252761726","1.0007433495399116","","","","","","","","","","","","","","","","","","","segmentation","38","1.145631194114685","0.5496301651000977","39","0.3791553378105163","1.1500439643859863","0.5513995885848999","0.380655437707901","1.1449042558670044"
"fluent-sweep-100","0.5656589865684509","0.3960870504379273","1.1024234294891355","finished","2025-07-04T02:10:49.000Z","1358","l6eaiduh","0.0002","16","0.17168372505030685","40","[256,256,1]","0.00009741255840383704","0.9612627370845388","","","","","","","","","","","","","","","","","","","segmentation","38","1.1017234325408936","0.5690844655036926","39","0.3988572657108307","1.1128296852111816","0.5727968215942383","0.4022999703884125","1.1015814542770386"
"fearless-sweep-99","0.5547877550125122","0.3854648172855377","1.1057775020599363","finished","2025-07-04T01:48:53.000Z","1309","l6eaiduh","0.0002","16","0.1646652994737662","40","[256,256,1]","0.00011566515521400771","0.826148573417327","","","","","","","","","","","","","","","","","","","segmentation","36","1.1035223007202148","0.5688536167144775","39","0.3987099230289459","1.1120073795318604","0.5616316795349121","0.39132946729660034","1.1048760414123535"
"misty-sweep-98","0.5580543875694275","0.38724032044410706","1.1074368953704834","finished","2025-07-04T01:26:43.000Z","1323","l6eaiduh","0.0002","64","0.24833148362898355","40","[256,256,1]","0.00002358576821272857","1.1501033485839596","","","","","","","","","","","","","","","","","","","segmentation","30","1.1036953926086426","0.5684316754341125","39","0.3974968194961548","1.1114712953567505","0.5597327947616577","0.3888971507549286","1.1049175262451172"
"flowing-sweep-97","0.5452607274055481","0.37505489587783813","1.1412314176559448","finished","2025-07-04T01:04:56.000Z","1301","l6eaiduh","0.0002","64","0.22800564828386988","40","[256,256,1]","0.00013433371027724147","0.8751884089751616","","","","","","","","","","","","","","","","","","","segmentation","34","1.1402674913406372","0.5535573959350586","39","0.3829089105129242","1.1440969705581665","0.5469791889190674","0.3766800165176392","1.139501690864563"
"peach-sweep-96","0.5558955669403076","0.38661783933639526","1.11054265499115","finished","2025-07-04T00:43:37.000Z","1272","l6eaiduh","0.0002","16","0.17158838456807698","40","[256,256,1]","0.0001460143867359171","0.9987376624620026","","","","","","","","","","","","","","","","","","","segmentation","26","1.1090375185012815","0.5658053159713745","36","0.3956030309200287","1.119500994682312","0.5716674327850342","0.4011934995651245","1.1089508533477783"
"copper-sweep-95","0.55466628074646","0.3854190409183502","1.107094168663025","finished","2025-07-04T00:22:33.000Z","1257","l6eaiduh","0.0002","16","0.19180822750787496","40","[256,256,1]","0.0001104431527236558","1.0788370401376255","","","","","","","","","","","","","","","","","","","segmentation","36","1.104562759399414","0.5672705769538879","39","0.3971138894557953","1.116322636604309","0.5623950362205505","0.39206790924072266","1.1066980361938477"
"logical-sweep-94","0.5425456762313843","0.37243619561195374","1.145117998123169","finished","2025-07-04T00:02:34.000Z","1192","l6eaiduh","0.0002","128","0.2170268878725281","40","[256,256,1]","0.00006584886155103795","1.0975219109496088","","","","","","","","","","","","","","","","","","","segmentation","38","1.1411417722702026","0.5525885224342346","39","0.3819843828678131","1.1461364030838013","0.5451170206069946","0.374696284532547","1.14205801486969"
"deft-sweep-93","0.5415488481521606","0.37148305773735046","1.1398075819015503","finished","2025-07-03T23:41:18.000Z","1268","l6eaiduh","0.0002","128","0.1834754895382698","40","[256,256,1]","0.000013939005705122266","0.9391229433754364","","","","","","","","","","","","","","","","","","","segmentation","33","1.1362576484680176","0.5536822080612183","39","0.3829906582832336","1.139748215675354","0.5437097549438477","0.3733672499656677","1.1374481916427612"
"swift-sweep-92","0.5692812204360962","0.39961904287338257","1.094455599784851","finished","2025-07-03T23:18:20.000Z","1371","l6eaiduh","0.0002","16","0.1801570530499665","40","[256,256,1]","0.000013665828753108303","0.994828732726804","","","","","","","","","","","","","","","","","","","segmentation","37","1.0941656827926636","0.5710861682891846","39","0.401134580373764","1.102612853050232","0.5769175291061401","0.4064050912857056","1.0907988548278809"
"tough-sweep-91","0.5389412641525269","0.36904972791671753","1.1512690782546997","finished","2025-07-03T22:57:18.000Z","1255","l6eaiduh","0.0002","128","0.23158218844369388","40","[256,256,1]","0.00008568696840469224","1.072449543413917","","","","","","","","","","","","","","","","","","","segmentation","38","1.1492085456848145","0.5502344369888306","39","0.3797033727169037","1.1508865356445312","0.5416511297225952","0.371427446603775","1.148398995399475"
"earnest-sweep-90","0.5567576289176941","0.3874803483486175","1.109730839729309","finished","2025-07-03T22:37:07.000Z","1207","l6eaiduh","0.0002","16","0.2101618403990285","40","[256,256,1]","0.00006793378576362596","1.0331974333967662","","","","","","","","","","","","","","","","","","","segmentation","33","1.1090497970581057","0.5665072798728943","39","0.3963634669780731","1.1176207065582275","0.5653169751167297","0.39496105909347534","1.1077444553375244"
"electric-sweep-89","0.5680767893791199","0.3969780504703522","1.1033356189727783","finished","2025-07-03T22:16:42.000Z","1218","l6eaiduh","0.0002","64","0.18165329952163628","40","[256,256,1]","0.000029406225192175612","0.8945803169773004","","","","","","","","","","","","","","","","","","","segmentation","39","1.1033356189727783","0.5675833821296692","39","0.3964858651161194","1.1134638786315918","0.569470226764679","0.39836058020591736","1.1018599271774292"
"kind-sweep-88","0.5671443343162537","0.39633479714393616","1.103933334350586","finished","2025-07-03T21:55:59.000Z","1239","l6eaiduh","0.0002","32","0.20285158175777968","40","[256,256,1]","0.00005373558824633915","0.9469832014296724","","","","","","","","","","","","","","","","","","","segmentation","29","1.1032687425613403","0.5664517879486084","39","0.3959486484527588","1.1139943599700928","0.5692355632781982","0.398334801197052","1.1023513078689575"
"iconic-sweep-87","0.5489304065704346","0.3787693381309509","1.1235764026641846","finished","2025-07-03T21:33:04.000Z","1369","l6eaiduh","0.0002","32","0.17071633092999788","40","[256,256,1]","0.0001282694344828866","0.8499659413020171","","","","","","","","","","","","","","","","","","","segmentation","38","1.1162207126617432","0.5630435943603516","39","0.39249542355537415","1.1266690492630005","0.5502544045448303","0.37996557354927063","1.123860239982605"
"earnest-sweep-86","0.5531333684921265","0.38248878717422485","1.1380470991134644","finished","2025-07-03T21:09:19.000Z","1420","l6eaiduh","0.0002","128","0.2289761501206147","40","[256,256,1]","0.00003881612507703906","1.0855222940307447","","","","","","","","","","","","","","","","","","","segmentation","39","1.1380470991134644","0.5523088574409485","39","0.3816002309322357","1.1410735845565796","0.5555195808410645","0.3845986723899842","1.134688377380371"
"sweepy-sweep-85","0.5739248991012573","0.4030007123947144","1.1046185493469238","finished","2025-07-03T20:46:55.000Z","1339","l6eaiduh","0.0002","32","0.17324127179080462","40","[256,256,1]","0.00008995538100116657","0.9358769213049128","","","","","","","","","","","","","","","","","","","segmentation","39","1.1046185493469238","0.5677633285522461","39","0.39711081981658936","1.1155521869659424","0.5752943158149719","0.40429332852363586","1.1027482748031616"
"tough-sweep-84","0.5574250817298889","0.3868819773197174","1.1093815565109253","finished","2025-07-03T20:24:12.000Z","1360","l6eaiduh","0.0002","32","0.2162858245398805","40","[256,256,1]","0.00010834901352777776","0.8103552696276288","","","","","","","","","","","","","","","","","","","segmentation","37","1.1050375699996948","0.5654851198196411","39","0.3950982093811035","1.1182799339294434","0.5587229132652283","0.3881068229675293","1.109038233757019"
"blooming-sweep-83","0.5500762462615967","0.3796316087245941","1.1394070386886597","finished","2025-07-03T20:01:27.000Z","1358","l6eaiduh","0.0002","64","0.2491393826171379","40","[256,256,1]","0.0001015287844459712","0.9376425593294128","","","","","","","","","","","","","","","","","","","segmentation","36","1.1394007205963137","0.5536722540855408","39","0.382987916469574","1.1429928541183472","0.5520423054695129","0.3815000653266907","1.1369447708129885"
"confused-sweep-82","0.5365344882011414","0.36678820848464966","1.1475647687911987","finished","2025-07-03T19:38:55.000Z","1349","l6eaiduh","0.0002","128","0.17661456287058083","40","[256,256,1]","0.00006381322545935367","0.9769434913076414","","","","","","","","","","","","","","","","","","","segmentation","38","1.144611954689026","0.5494809150695801","39","0.3790516853332519","1.147519588470459","0.5389412045478821","0.36888521909713745","1.1454776525497437"
"radiant-sweep-81","0.5447953939437866","0.37456369400024414","1.1492974758148191","finished","2025-07-03T19:17:04.000Z","1304","l6eaiduh","0.0002","128","0.22571717042072184","40","[256,256,1]","0.00006009588641369772","1.123261533204647","","","","","","","","","","","","","","","","","","","segmentation","39","1.1492974758148191","0.5484316945075989","39","0.3779259324073791","1.1511871814727783","0.5474696159362793","0.376920610666275","1.1457159519195557"
"snowy-sweep-80","0.5541029572486877","0.3834797739982605","1.1381967067718506","finished","2025-07-03T18:55:27.000Z","1293","l6eaiduh","0.0002","64","0.21089326746692316","40","[256,256,1]","0.0000928550650126196","1.1289358885371965","","","","","","","","","","","","","","","","","","","segmentation","39","1.1381967067718506","0.5537647604942322","39","0.3831731379032135","1.1425732374191284","0.5561959147453308","0.3854813575744629","1.1352336406707764"
"dry-sweep-79","0.5633307099342346","0.3923535943031311","1.105352759361267","finished","2025-07-03T18:33:14.000Z","1327","l6eaiduh","0.0002","64","0.16230365126292012","40","[256,256,1]","0.000023840408643901685","0.9222871501177012","","","","","","","","","","","","","","","","","","","segmentation","37","1.1037402153015137","0.5659053921699524","39","0.3948780298233032","1.1147748231887815","0.5646851658821106","0.39368289709091187","1.104655385017395"
"fearless-sweep-78","0.5431591868400574","0.3730650544166565","1.141128420829773","finished","2025-07-03T18:11:54.000Z","1274","l6eaiduh","0.0002","64","0.17938697908177834","40","[256,256,1]","0.00008304621156355382","0.8654208474574026","","","","","","","","","","","","","","","","","","","segmentation","35","1.139601707458496","0.5542612671852112","39","0.3836677372455597","1.142305850982666","0.5448501110076904","0.3746660649776459","1.1396225690841677"
"pretty-sweep-77","0.5425341129302979","0.37369444966316223","1.1161521673202517","finished","2025-07-03T17:51:19.000Z","1232","l6eaiduh","0.0002","16","0.16529953459915564","40","[256,256,1]","0.00013391388101368097","0.8649430276358834","","","","","","","","","","","","","","","","","","","segmentation","37","1.1063135862350464","0.5679852962493896","39","0.3978078365325928","1.115290284156799","0.5494142770767212","0.3795253932476044","1.1161946058273315"
"logical-sweep-76","0.5436392426490784","0.37380337715148926","1.1432377099990845","finished","2025-07-03T17:29:20.000Z","1311","l6eaiduh","0.0002","32","0.2072731614985039","40","[256,256,1]","0.00007282649095170953","1.1710532398071518","","","","","","","","","","","","","","","","","","","segmentation","37","1.138993501663208","0.5535703301429749","39","0.3832318186759949","1.1433274745941162","0.5462654232978821","0.37617483735084534","1.1399798393249512"
"dashing-sweep-75","0.5482252836227417","0.3778145909309387","1.1490199565887451","finished","2025-07-03T17:07:43.000Z","1289","l6eaiduh","0.0002","128","0.2108364665270057","40","[256,256,1]","0.00014930426398063762","0.9564095426603216","","","","","","","","","","","","","","","","","","","segmentation","38","1.1489496231079102","0.549235999584198","39","0.3787016272544861","1.1509120464324951","0.5509276986122131","0.3802061676979065","1.145239233970642"
"hearty-sweep-74","0.5410827398300171","0.37105053663253784","1.144395112991333","finished","2025-07-03T16:45:12.000Z","1344","l6eaiduh","0.0002","128","0.2014032519000671","40","[256,256,1]","0.000011137928367097324","1.0488897886363635","","","","","","","","","","","","","","","","","","","segmentation","28","1.1392327547073364","0.5498043894767761","38","0.37930795550346375","1.146557331085205","0.5527713894844055","0.38196805119514465","1.1367430686950684"
"trim-sweep-73","0.5427279472351074","0.37267208099365234","1.149983048439026","finished","2025-07-03T16:23:46.000Z","1280","l6eaiduh","0.0002","64","0.19642931699935048","40","[256,256,1]","0.00012313197409001808","1.005824985227901","","","","","","","","","","","","","","","","","","","segmentation","38","1.149080514907837","0.5488930940628052","39","0.3785262703895569","1.1514019966125488","0.5448992848396301","0.3747043907642365","1.1470474004745483"
"still-sweep-72","0.5659496784210205","0.3948880136013031","1.0996062755584717","finished","2025-07-03T16:02:24.000Z","1277","l6eaiduh","0.0002","64","0.2457739309540452","40","[256,256,1]","0.00001659274383951687","1.0748216811201177","","","","","","","","","","","","","","","","","","","segmentation","39","1.0996062755584717","0.5683927536010742","39","0.3973408341407776","1.1104207038879397","0.5666757225990295","0.3956233263015747","1.0995497703552246"
"gallant-sweep-71","0.5436686277389526","0.3734973073005676","1.149635910987854","finished","2025-07-03T15:40:03.000Z","1338","l6eaiduh","0.0002","128","0.155091911373615","40","[256,256,1]","0.0000611022418824491","1.1177063149781188","","","","","","","","","","","","","","","","","","","segmentation","38","1.149005651473999","0.5490410327911377","39","0.37852683663368225","1.150896072387695","0.5463207960128784","0.3758326768875122","1.1463192701339722"
"eager-sweep-70","0.5836706757545471","0.41412821412086487","1.106324315071106","finished","2025-07-03T15:17:56.000Z","1318","l6eaiduh","0.0002","16","0.17224382219899867","40","[256,256,1]","0.00003650950735699627","1.1985967814300236","","","","","","","","","","","","","","","","","","","segmentation","32","1.099666953086853","0.5700703263282776","39","0.39999473094940186","1.1062568426132202","0.5906312465667725","0.4202176332473755","1.1052310466766355"
"clean-sweep-69","0.5425100326538086","0.3736574649810791","1.1102043390274048","finished","2025-07-03T14:55:16.000Z","1352","l6eaiduh","0.0002","16","0.22927523405089895","40","[256,256,1]","0.00003754004692843912","0.963226515404382","","","","","","","","","","","","","","","","","","","segmentation","37","1.098109483718872","0.5707075595855713","39","0.4006125628948212","1.10621976852417","0.5488883852958679","0.3790077865123749","1.1107819080352783"
"peachy-sweep-68","0.5494338870048523","0.379022479057312","1.1413674354553225","finished","2025-07-03T14:32:05.000Z","1386","l6eaiduh","0.0002","64","0.1814271463214984","40","[256,256,1]","0.0001450375145884585","0.9215470601015944","","","","","","","","","","","","","","","","","","","segmentation","39","1.1413674354553225","0.5511700510978699","39","0.38076692819595337","1.1456152200698853","0.55141282081604","0.38089755177497864","1.1386762857437134"
"honest-sweep-67","0.5421717762947083","0.37243106961250305","1.1505833864212036","finished","2025-07-03T14:08:22.000Z","1415","l6eaiduh","0.0002","32","0.16080058652999804","40","[256,256,1]","0.0001321352809836507","1.14102154818693","","","","","","","","","","","","","","","","","","","segmentation","38","1.1498712301254272","0.548542320728302","39","0.3784101903438568","1.151902437210083","0.5447898507118225","0.3747814893722534","1.14746356010437"
"comfy-sweep-66","0.563834547996521","0.3943706750869751","1.104750633239746","finished","2025-07-03T13:46:23.000Z","1311","l6eaiduh","0.0002","16","0.2076178725379172","40","[256,256,1]","0.00007374330361687225","1.0863695866592424","","","","","","","","","","","","","","","","","","","segmentation","39","1.104750633239746","0.5672237277030945","39","0.39700090885162354","1.1136256456375122","0.5718560814857483","0.40136751532554626","1.1031638383865356"
"fancy-sweep-65","0.5668251514434814","0.3972249925136566","1.1023321151733398","finished","2025-07-03T13:22:23.000Z","1436","l6eaiduh","0.0002","16","0.1589385313712862","40","[256,256,1]","0.00010437947129202273","0.9267030271156926","","","","","","","","","","","","","","","","","","","segmentation","39","1.1023321151733398","0.569031298160553","39","0.3988105058670044","1.1126078367233276","0.5740354061126709","0.4035064280033112","1.1002700328826904"
"glowing-sweep-64","0.5579931735992432","0.3885904550552368","1.102581024169922","finished","2025-07-03T13:00:27.000Z","1309","l6eaiduh","0.0002","16","0.15741774946349216","40","[256,256,1]","0.00009410816650296306","1.146536871522436","","","","","","","","","","","","","","","","","","","segmentation","32","1.1014617681503296","0.5683174133300781","39","0.39834046363830566","1.1113284826278689","0.565057635307312","0.39467155933380127","1.101486325263977"
