"Name","State","Created","Runtime","Sweep","batch_size","dropout","epochs","input_shape","l2_reg","learning_rate","method","metric.goal","metric.name","parameters.batch_sizes","parameters.dropout.distribution","parameters.dropout.max","parameters.dropout.min","parameters.epochs","parameters.input_shape","parameters.l2_reg.distribution","parameters.l2_reg.max","parameters.l2_reg.min","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.task","program","task","best_epoch","best_val_loss","dice_coefficient","epoch","iou_metric","loss","test_dice","test_iou","test_loss","val_dice_coefficient","val_iou_metric","val_loss"
"lucky-sweep-358","finished","2025-06-24T21:16:37.000Z","965","1jpj8b17","16","0.22285167191806848","40","[256,256,1]","0.000335573637587234","0.006370775433532897","","","","","","","","","","","","","","","","","","segmentation","39","1.175309419631958","0.5328413248062134","39","0.3644863367080689","1.1795094013214111","0.5399460196495056","0.3706944882869721","1.1698757410049438","0.5304661989212036","0.362587034702301","1.175309419631958"
"crisp-sweep-357","finished","2025-06-24T21:03:27.000Z","786","1jpj8b17","8","0.29702026195809117","40","[256,256,1]","0.00016017544335600233","0.003295407147316438","","","","","","","","","","","","","","","","","","segmentation","15","1.1542524099349976","0.5428377985954285","25","0.37504276633262634","1.1595499515533447","0.5473527908325195","0.3788705170154571","1.151733636856079","0.5362857580184937","0.36819449067115784","1.155425190925598"
"effortless-sweep-356","finished","2025-06-24T20:50:39.000Z","764","1jpj8b17","8","0.12344113438812926","40","[256,256,1]","0.0007857855658346033","0.009127775916922489","","","","","","","","","","","","","","","","","","segmentation","11","1.177204728126526","0.531631588935852","21","0.3642143309116363","1.1814779043197632","0.5360614061355591","0.3682028949260712","1.1727439165115356","0.5293832421302795","0.36187201738357544","1.1773602962493896"
"rare-sweep-355","finished","2025-06-24T20:38:05.000Z","751","1jpj8b17","16","0.18943360834844017","40","[256,256,1]","0.0000886546187347319","0.007116938107880621","","","","","","","","","","","","","","","","","","segmentation","10","1.1523844003677368","0.5447892546653748","20","0.3756549060344696","1.156015396118164","0.5486978888511658","0.3789941072463989","1.1490144729614258","0.5501019954681396","0.38112902641296387","1.1539026498794556"
"firm-sweep-354","finished","2025-06-24T20:23:37.000Z","848","1jpj8b17","16","0.2986364395253694","40","[256,256,1]","0.000679293595401273","0.005959196940644959","","","","","","","","","","","","","","","","","","segmentation","20","1.1558849811553955","0.544823169708252","30","0.3755790889263153","1.1593952178955078","0.5467838644981384","0.3771604001522064","1.1524608135223389","0.5278143286705017","0.35995063185691833","1.1597628593444824"
"fallen-sweep-353","finished","2025-06-24T20:09:09.000Z","861","1jpj8b17","16","0.1217485906556683","40","[256,256,1]","0.000023684674674366724","0.0005365956462968789","","","","","","","","","","","","","","","","","","segmentation","21","1.1040565967559814","0.5674149394035339","31","0.3974910378456116","1.1119616031646729","0.5713805556297302","0.4009030759334564","1.102906346321106","0.5505173802375793","0.3814533650875091","1.1082749366760254"
"eager-sweep-352","finished","2025-06-24T19:56:17.000Z","765","1jpj8b17","16","0.28007399545288225","40","[256,256,1]","0.000756257655522461","0.008746083256510238","","","","","","","","","","","","","","","","","","segmentation","13","1.1568243503570557","0.5432418584823608","23","0.3738667070865631","1.1605218648910522","0.5507858991622925","0.3810012936592102","1.1526275873184204","0.5292539596557617","0.361300528049469","1.1589230298995972"
"young-sweep-351","finished","2025-06-24T19:43:56.000Z","735","1jpj8b17","4","0.4250660888724106","40","[256,256,1]","0.0007977590399537892","0.003384647048306413","","","","","","","","","","","","","","","","","","segmentation","9","1.165205478668213","0.5345871448516846","19","0.36945804953575134","1.1691828966140747","0.5392953753471375","0.37375569343566895","1.1614869832992554","0.5308261513710022","0.365528792142868","1.1661230325698853"
"stellar-sweep-350","finished","2025-06-24T19:29:56.000Z","835","1jpj8b17","4","0.2092405584622256","40","[256,256,1]","0.0006100166242767077","0.003960897734882695","","","","","","","","","","","","","","","","","","segmentation","22","1.1643133163452148","0.5349283218383789","32","0.3699110448360443","1.168190598487854","0.54063880443573","0.37508055567741394","1.1599371433258057","0.5193238854408264","0.3546639084815979","1.1707626581192017"
"graceful-sweep-349","finished","2025-06-24T19:18:32.000Z","678","1jpj8b17","4","0.3048696051142814","40","[256,256,1]","0.00016514556421287253","0.009446978113038042","","","","","","","","","","","","","","","","","","segmentation","2","1.1650371551513672","0.5249648690223694","12","0.3605494499206543","1.1876521110534668","0.5476828813552856","0.3819522857666016","1.1618443727493286","0.5225420594215393","0.3580179214477539","1.18414306640625"
"daily-sweep-348","finished","2025-06-24T19:05:00.000Z","806","1jpj8b17","8","0.29819527242218313","40","[256,256,1]","0.0002180565019029304","0.0034373787092573465","","","","","","","","","","","","","","","","","","segmentation","21","1.153838038444519","0.5433878302574158","31","0.37538474798202515","1.1584676504135132","0.5481770634651184","0.3796668648719787","1.1516354084014893","0.5325892567634583","0.3646634817123413","1.155985713005066"
"hearty-sweep-347","finished","2025-06-24T18:52:13.000Z","760","1jpj8b17","8","0.48599379130907205","40","[256,256,1]","0.0005075500125995117","0.008017149260647652","","","","","","","","","","","","","","","","","","segmentation","13","1.1773731708526611","0.5314911603927612","23","0.364177405834198","1.1817127466201782","0.5345072746276855","0.3667251765727997","1.173019528388977","0.5279482007026672","0.3605220913887024","1.1775516271591189"
"sage-sweep-346","finished","2025-06-24T18:37:57.000Z","851","1jpj8b17","16","0.2674794854182393","40","[256,256,1]","0.0007099399994432314","0.008745268890451916","","","","","","","","","","","","","","","","","","segmentation","27","1.1566102504730225","0.5433852672576904","37","0.3740824162960053","1.1609137058258057","0.5445955395698547","0.37507522106170654","1.1526291370391846","0.5431926250457764","0.37447819113731384","1.1578842401504517"
"clear-sweep-345","finished","2025-06-24T18:26:55.000Z","659","1jpj8b17","8","0.4685874203638152","40","[256,256,1]","0.0009373309020895202","0.009665445708111188","","","","","","","","","","","","","","","","","","segmentation","1","1.1602556705474854","0.5317050814628601","11","0.3641406893730163","1.1812543869018557","0.5417065620422363","0.3734665513038635","1.1570504903793335","0.5298397541046143","0.3623018562793732","1.17732834815979"
"scarlet-sweep-344","finished","2025-06-24T18:13:41.000Z","787","1jpj8b17","8","0.4429861962952587","40","[256,256,1]","0.0006520776036739617","0.0031906262500897044","","","","","","","","","","","","","","","","","","segmentation","19","1.1568151712417605","0.5312079787254333","29","0.3640097975730896","1.1822015047073364","0.5471804738044739","0.37870728969573975","1.154471516609192","0.5306892991065979","0.363102912902832","1.1776310205459597"
"efficient-sweep-343","finished","2025-06-24T18:00:22.000Z","795","1jpj8b17","8","0.17662995247391144","40","[256,256,1]","0.0007941682853492577","0.004370296008749433","","","","","","","","","","","","","","","","","","segmentation","18","1.1571382284164429","0.5415804982185364","28","0.37377405166625977","1.1620084047317505","0.5461150407791138","0.37768206000328064","1.1546281576156616","0.5390563011169434","0.37083566188812256","1.1577370166778564"
"driven-sweep-342","finished","2025-06-24T17:47:13.000Z","786","1jpj8b17","4","0.13074258343184864","40","[256,256,1]","0.000568584779772064","0.004807025023045498","","","","","","","","","","","","","","","","","","segmentation","19","1.1647138595581057","0.5347681045532227","29","0.369602233171463","1.1687716245651243","0.5374889373779297","0.372016042470932","1.160515308380127","0.5322999954223633","0.36699339747428894","1.165248990058899"
"winter-sweep-341","finished","2025-06-24T17:32:01.000Z","905","1jpj8b17","16","0.3758609539960207","40","[256,256,1]","0.0007082173670513449","0.0038597800717383663","","","","","","","","","","","","","","","","","","segmentation","39","1.1547611951828003","0.5443581938743591","39","0.3752056658267975","1.1581748723983765","0.5486027002334595","0.37890180945396423","1.150867223739624","0.5398187041282654","0.37125152349472046","1.1547611951828003"
"clean-sweep-340","finished","2025-06-24T17:19:54.000Z","720","1jpj8b17","4","0.23481445988177227","40","[256,256,1]","0.00040509541807747906","0.00921617855757346","","","","","","","","","","","","","","","","","","segmentation","7","1.1647303104400637","0.5342581868171692","17","0.3692142963409424","1.1698553562164309","0.5423114895820618","0.3767036497592926","1.160529613494873","0.5343906879425049","0.3689593672752381","1.1650688648223877"
"laced-sweep-339","finished","2025-06-24T17:05:11.000Z","876","1jpj8b17","4","0.29030494747378033","40","[256,256,1]","0.00008701468045805601","0.007578786371863535","","","","","","","","","","","","","","","","","","segmentation","34","1.1837071180343628","0.5263850688934326","39","0.36162716150283813","1.1868021488189695","0.524217963218689","0.35942259430885315","1.1794884204864502","0.5198548436164856","0.3554586172103882","1.1847060918807983"
"drawn-sweep-338","finished","2025-06-24T16:50:59.000Z","847","1jpj8b17","8","0.17400968846928527","40","[256,256,1]","0.0003122603320025353","0.0028195811264505807","","","","","","","","","","","","","","","","","","segmentation","24","1.154993772506714","0.5424436330795288","34","0.3743246495723725","1.158841252326965","0.5482333898544312","0.37971964478492737","1.1524981260299685","0.538727879524231","0.3704991042613983","1.155527949333191"
"serene-sweep-337","finished","2025-06-24T16:35:05.000Z","947","1jpj8b17","16","0.23527486835330189","40","[256,256,1]","0.00004199929909795251","0.0006222663874613388","","","","","","","","","","","","","","","","","","segmentation","36","1.137620210647583","0.5532771348953247","39","0.38336822390556335","1.1418275833129885","0.5514429211616516","0.38158711791038513","1.1356418132781982","0.5430537462234497","0.37428081035614014","1.1384185552597046"
"trim-sweep-336","finished","2025-06-24T16:22:25.000Z","754","1jpj8b17","4","0.19399431162999592","40","[256,256,1]","0.0009897242322475489","0.0023825509734063635","","","","","","","","","","","","","","","","","","segmentation","11","1.1655453443527222","0.5336465835571289","21","0.3688822388648987","1.1695863008499146","0.541336715221405","0.3757997751235962","1.1599462032318115","0.534672737121582","0.3693102896213531","1.1656872034072876"
"happy-sweep-335","finished","2025-06-24T16:07:36.000Z","882","1jpj8b17","8","0.29662366712910704","40","[256,256,1]","0.0007402854593246211","0.0015254119648526864","","","","","","","","","","","","","","","","","","segmentation","38","1.1555551290512085","0.5427517890930176","39","0.3746066093444824","1.1600998640060425","0.5359042286872864","0.3679199516773224","1.1563032865524292","0.5319520831108093","0.36410820484161377","1.1584380865097046"
"golden-sweep-334","finished","2025-06-24T15:55:17.000Z","732","1jpj8b17","4","0.301378585072121","40","[256,256,1]","0.0009059565441665788","0.004770229860923193","","","","","","","","","","","","","","","","","","segmentation","12","1.164880633354187","0.5357071161270142","22","0.3701295256614685","1.1688028573989868","0.5388984680175781","0.3733849227428436","1.160623550415039","0.5266464948654175","0.3615702688694","1.1670833826065063"
"stellar-sweep-333","finished","2025-06-24T15:42:13.000Z","777","1jpj8b17","4","0.4206777580711368","40","[256,256,1]","0.0006113591196679265","0.006369861469031426","","","","","","","","","","","","","","","","","","segmentation","17","1.1650643348693848","0.5332002639770508","27","0.3690299689769745","1.1714684963226318","0.5361802577972412","0.37070271372795105","1.1618032455444336","0.5226708054542542","0.3577735722064972","1.168985366821289"
"polar-sweep-332","finished","2025-06-24T15:30:35.000Z","694","1jpj8b17","16","0.1687789634598716","40","[256,256,1]","0.00095355252775358","0.008504231762758222","","","","","","","","","","","","","","","","","","segmentation","2","1.1581439971923828","0.5429360270500183","12","0.3737066984176636","1.1621636152267456","0.5554175972938538","0.3854659497737885","1.15381920337677","0.531203031539917","0.36312416195869446","1.159916639328003"
"copper-sweep-331","finished","2025-06-24T15:19:12.000Z","680","1jpj8b17","4","0.4240488124916358","40","[256,256,1]","0.0007259591431166356","0.0047328157551707545","","","","","","","","","","","","","","","","","","segmentation","3","1.164898157119751","0.5344616770744324","13","0.3695622980594635","1.170164942741394","0.5418722033500671","0.3763016164302826","1.1599791049957275","0.5313541293144226","0.3660759627819062","1.1657934188842771"
"sweet-sweep-330","finished","2025-06-24T15:04:50.000Z","858","1jpj8b17","8","0.11241989508343586","40","[256,256,1]","0.00013403975560965795","0.008004176528122455","","","","","","","","","","","","","","","","","","segmentation","30","1.1551309823989868","0.5417407155036926","39","0.3736092746257782","1.1611251831054688","0.5482029318809509","0.3797052502632141","1.1524803638458252","0.5443313121795654","0.3758593797683716","1.155349850654602"
"stilted-sweep-329","finished","2025-06-24T14:51:49.000Z","774","1jpj8b17","4","0.2042402430562434","40","[256,256,1]","0.0009723915286935816","0.0021424289471650418","","","","","","","","","","","","","","","","","","segmentation","18","1.1654607057571411","0.5328273177146912","28","0.3683745563030243","1.1703742742538452","0.5392956137657166","0.3738066256046295","1.160078763961792","0.5365041494369507","0.37109509110450745","1.1655300855636597"
"gallant-sweep-328","finished","2025-06-24T14:38:29.000Z","797","1jpj8b17","8","0.39032676914641307","40","[256,256,1]","0.000932892497995442","0.006152767358466229","","","","","","","","","","","","","","","","","","segmentation","19","1.158871293067932","0.540824294090271","29","0.3730283677577973","1.1631230115890503","0.544953465461731","0.37657251954078674","1.155508279800415","0.532536506652832","0.3646421432495117","1.16048264503479"
"peach-sweep-327","finished","2025-06-24T14:27:02.000Z","679","1jpj8b17","8","0.2954665989026647","40","[256,256,1]","0.0008962191807276804","0.0034256768585586095","","","","","","","","","","","","","","","","","","segmentation","3","1.158247947692871","0.5220452547073364","13","0.3552381694316864","1.185023069381714","0.5456780195236206","0.3772622644901275","1.155686616897583","0.5299793481826782","0.3624332845211029","1.1781164407730105"
"fancy-sweep-326","finished","2025-06-24T14:14:57.000Z","721","1jpj8b17","8","0.44051704898983934","40","[256,256,1]","0.0007235281289613505","0.003061755813235776","","","","","","","","","","","","","","","","","","segmentation","8","1.1564226150512695","0.5420931577682495","18","0.37402474880218506","1.1617960929870603","0.5479236841201782","0.3794201612472534","1.1541458368301392","0.5399359464645386","0.3716621994972229","1.1565752029418943"
"bumbling-sweep-325","finished","2025-06-24T14:02:49.000Z","722","1jpj8b17","4","0.443004836452943","40","[256,256,1]","0.00009294119415606674","0.006389904670425312","","","","","","","","","","","","","","","","","","segmentation","10","1.1836882829666138","0.5243433713912964","20","0.3603720963001251","1.188383936882019","0.5310871601104736","0.36601072549819946","1.1779764890670776","0.524011492729187","0.3594222366809845","1.1839144229888916"
"unique-sweep-324","finished","2025-06-24T13:50:28.000Z","736","1jpj8b17","16","0.470543153370661","40","[256,256,1]","0.0002445152281145748","0.009608548360623654","","","","","","","","","","","","","","","","","","segmentation","9","1.155009627342224","0.5429875254631042","19","0.37363365292549133","1.1597107648849487","0.5491344928741455","0.3794137835502625","1.1517823934555054","0.5310998558998108","0.36304643750190735","1.1571170091629028"
"major-sweep-323","finished","2025-06-24T13:38:41.000Z","703","1jpj8b17","8","0.14910566150792942","40","[256,256,1]","0.0008478793238631307","0.007193128722548572","","","","","","","","","","","","","","","","","","segmentation","6","1.1587520837783811","0.5397314429283142","16","0.372031569480896","1.1648192405700684","0.5455706119537354","0.3771657347679138","1.1551451683044434","0.5287187695503235","0.3610470592975617","1.161538004875183"
"hardy-sweep-322","finished","2025-06-24T13:26:32.000Z","726","1jpj8b17","4","0.10304621770034808","40","[256,256,1]","0.000995427135110348","0.009207674423603176","","","","","","","","","","","","","","","","","","segmentation","11","1.183640480041504","0.5260300040245056","21","0.3614756762981415","1.1871644258499146","0.5327283143997192","0.3675951659679413","1.177809476852417","0.5211308002471924","0.3566722869873047","1.1844264268875122"
"charmed-sweep-321","finished","2025-06-24T13:11:43.000Z","881","1jpj8b17","4","0.44900376558261745","40","[256,256,1]","0.00014022874542973852","0.006153107520814789","","","","","","","","","","","","","","","","","","segmentation","31","1.183832764625549","0.5256385207176208","39","0.3611631691455841","1.1873615980148315","0.5289235711097717","0.3639281690120697","1.1783037185668943","0.5244842171669006","0.359874427318573","1.183854341506958"
"vivid-sweep-320","finished","2025-06-24T12:58:52.000Z","767","1jpj8b17","4","0.3885325256745523","40","[256,256,1]","0.0005950702785929426","0.009152403977070228","","","","","","","","","","","","","","","","","","segmentation","14","1.1837161779403689","0.5253738164901733","24","0.3610102832317352","1.187307834625244","0.5304582118988037","0.36540448665618896","1.1780502796173096","0.5171693563461304","0.3529116213321686","1.1854722499847412"
"deep-sweep-319","finished","2025-06-24T12:45:56.000Z","770","1jpj8b17","16","0.17996968120097445","40","[256,256,1]","0.0002352314632719799","0.005482293736078005","","","","","","","","","","","","","","","","","","segmentation","12","1.1536842584609983","0.5446408987045288","22","0.37545886635780334","1.1577666997909546","0.5514383912086487","0.3816274106502533","1.1503875255584717","0.5351669788360596","0.3668522834777832","1.154760241508484"
"hopeful-sweep-318","finished","2025-06-24T12:33:19.000Z","750","1jpj8b17","8","0.18887322516121313","40","[256,256,1]","0.00006780920508749885","0.005725636448395696","","","","","","","","","","","","","","","","","","segmentation","13","1.1533139944076538","0.5435532331466675","23","0.3753283321857453","1.1580471992492676","0.548586368560791","0.3800553679466248","1.1516073942184448","0.5356965065002441","0.36758333444595337","1.1543782949447632"
"sweet-sweep-317","finished","2025-06-24T12:19:09.000Z","845","1jpj8b17","4","0.47279822711511","40","[256,256,1]","0.00025866428470041594","0.009945862496634697","","","","","","","","","","","","","","","","","","segmentation","26","1.18377423286438","0.5261985659599304","36","0.3619138300418854","1.1879069805145264","0.5297113656997681","0.36468538641929626","1.1781607866287231","0.5193179845809937","0.35494866967201233","1.1848427057266235"
"glamorous-sweep-316","finished","2025-06-24T12:07:57.000Z","668","1jpj8b17","4","0.10378783465452168","40","[256,256,1]","0.0003101727500651029","0.003530010428660186","","","","","","","","","","","","","","","","","","segmentation","2","1.1641623973846436","0.5251511335372925","12","0.360727995634079","1.1874864101409912","0.5356495380401611","0.3702368140220642","1.1601721048355105","0.52589350938797","0.3612253665924072","1.1837501525878906"
"daily-sweep-315","finished","2025-06-24T11:51:53.000Z","958","1jpj8b17","16","0.32799467069497734","40","[256,256,1]","0.00002765818747602657","0.008409466413607515","","","","","","","","","","","","","","","","","","segmentation","39","1.1755952835083008","0.5340615510940552","39","0.36534565687179565","1.1791564226150513","0.5376839637756348","0.3685570955276489","1.1703203916549685","0.5282710790634155","0.3605280816555023","1.1755952835083008"
"bright-sweep-314","finished","2025-06-24T11:36:22.000Z","926","1jpj8b17","16","0.33805066830544994","40","[256,256,1]","0.0008014539853836178","0.001456247904466307","","","","","","","","","","","","","","","","","","segmentation","39","1.1538660526275637","0.5458918809890747","39","0.3764755129814148","1.1565628051757812","0.5512970089912415","0.3814873695373535","1.150238275527954","0.5426242351531982","0.3739132285118103","1.1538660526275637"
"fast-sweep-313","finished","2025-06-24T11:24:21.000Z","718","1jpj8b17","4","0.447154370436846","40","[256,256,1]","0.0007478389158338543","0.004700425437214386","","","","","","","","","","","","","","","","","","segmentation","9","1.1649174690246582","0.5342323780059814","19","0.3690063953399658","1.1691981554031372","0.5394214987754822","0.3738916218280792","1.1607184410095217","0.5272754430770874","0.36215078830718994","1.1666276454925537"
"young-sweep-312","finished","2025-06-24T11:09:56.000Z","859","1jpj8b17","8","0.16471100897528515","40","[256,256,1]","0.00012832433005263583","0.0032351493834315444","","","","","","","","","","","","","","","","","","segmentation","35","1.153942584991455","0.5421537756919861","39","0.3743180632591248","1.1591438055038452","0.5424519181251526","0.374155193567276","1.1525883674621582","0.5385697484016418","0.370356559753418","1.1547415256500244"
"proud-sweep-311","finished","2025-06-24T10:55:17.000Z","872","1jpj8b17","8","0.24177943331322127","40","[256,256,1]","0.0008980270054333132","0.0009902785941274838","","","","","","","","","","","","","","","","","","segmentation","33","1.15544593334198","0.5433057546615601","39","0.3754461705684662","1.1598347425460815","0.5313461422920227","0.3636109530925751","1.1588287353515625","0.5274117588996887","0.3598461151123047","1.1607919931411743"
"blooming-sweep-310","finished","2025-06-24T10:42:25.000Z","766","1jpj8b17","4","0.4346245359361004","40","[256,256,1]","0.0003654463952513096","0.0067839621221441005","","","","","","","","","","","","","","","","","","segmentation","14","1.16454815864563","0.5245392918586731","24","0.3606537580490112","1.1882596015930176","0.5344976782798767","0.3690634369850158","1.1624126434326172","0.5216927528381348","0.3572077453136444","1.1843252182006836"
"wandering-sweep-309","finished","2025-06-24T10:29:18.000Z","782","1jpj8b17","16","0.36076000035215594","40","[256,256,1]","0.00032181645675946857","0.008730792752428496","","","","","","","","","","","","","","","","","","segmentation","12","1.1752244234085083","0.5350028872489929","22","0.36625921726226807","1.1788430213928225","0.5415008068084717","0.37216779589653015","1.169681191444397","0.5287299156188965","0.36095789074897766","1.1753722429275513"
"gallant-sweep-308","finished","2025-06-24T10:17:58.000Z","677","1jpj8b17","8","0.38063129124836514","40","[256,256,1]","0.000700722494168652","0.004847669682578974","","","","","","","","","","","","","","","","","","segmentation","4","1.1583075523376465","0.5410795211791992","14","0.37316232919692993","1.1627647876739502","0.5443582534790039","0.37598660588264465","1.1564135551452637","0.5257391333580017","0.358302503824234","1.1643953323364258"
"feasible-sweep-307","finished","2025-06-24T10:04:57.000Z","777","1jpj8b17","8","0.26689025720169335","40","[256,256,1]","0.000017997804921460238","0.004207257504785717","","","","","","","","","","","","","","","","","","segmentation","16","1.1511753797531128","0.5437614321708679","26","0.3757849931716919","1.1560959815979004","0.5478271842002869","0.3793274760246277","1.1490038633346558","0.534953236579895","0.36691856384277344","1.1541029214859009"
"earnest-sweep-306","finished","2025-06-24T09:52:07.000Z","765","1jpj8b17","4","0.13513140543655805","40","[256,256,1]","0.00014409112832326006","0.009917094841298211","","","","","","","","","","","","","","","","","","segmentation","12","1.163283348083496","0.5260462760925293","22","0.36125680804252625","1.187657356262207","0.5362175107002258","0.37074172496795654","1.1608184576034546","0.5229231119155884","0.3583816587924957","1.1840732097625732"
"winter-sweep-305","finished","2025-06-24T09:40:50.000Z","671","1jpj8b17","4","0.2558278153589941","40","[256,256,1]","0.00023451136275364217","0.004890110566506356","","","","","","","","","","","","","","","","","","segmentation","2","1.162623167037964","0.534498393535614","12","0.36970582604408264","1.169434666633606","0.5392824411392212","0.3737424910068512","1.1590558290481567","0.5383328199386597","0.3728257417678833","1.165047526359558"
"dauntless-sweep-304","finished","2025-06-24T09:29:07.000Z","695","1jpj8b17","4","0.4873235331711688","40","[256,256,1]","0.0007006316008558939","0.0030226153906191817","","","","","","","","","","","","","","","","","","segmentation","6","1.163377285003662","0.5354942679405212","16","0.3699830174446106","1.1684722900390625","0.5396279692649841","0.3740827739238739","1.1597009897232056","0.5443760752677917","0.3786769211292267","1.164423584938049"
"hopeful-sweep-303","finished","2025-06-24T09:12:24.000Z","997","1jpj8b17","16","0.12852417807465952","40","[256,256,1]","0.000090320838045646","0.009738558345234356","","","","","","","","","","","","","","","","","","segmentation","38","1.1803992986679075","0.5348344445228577","39","0.36610546708106995","1.1837918758392334","0.5353015661239624","0.3663133978843689","1.1755250692367554","0.5259600877761841","0.358367383480072","1.1806336641311646"
"iconic-sweep-302","finished","2025-06-24T09:01:01.000Z","680","1jpj8b17","4","0.4862593472900043","40","[256,256,1]","0.0006109691611010783","0.005980143272047847","","","","","","","","","","","","","","","","","","segmentation","2","1.18376624584198","0.5265430808067322","12","0.3618856370449066","1.186724305152893","0.5298311114311218","0.3648011088371277","1.1781460046768188","0.5197234153747559","0.3553335964679718","1.184739351272583"
"olive-sweep-301","finished","2025-06-24T08:46:51.000Z","845","1jpj8b17","4","0.4008533779674873","40","[256,256,1]","0.000445127323721437","0.0043727733594539735","","","","","","","","","","","","","","","","","","segmentation","27","1.1634808778762815","0.5339662432670593","37","0.36925414204597473","1.169294834136963","0.538019597530365","0.37248870730400085","1.160732984542847","0.528174102306366","0.3629751801490784","1.1651558876037598"
"skilled-sweep-300","finished","2025-06-24T08:31:47.000Z","898","1jpj8b17","16","0.4266845849633545","40","[256,256,1]","0.000711320381641622","0.006975262435470098","","","","","","","","","","","","","","","","","","segmentation","31","1.1752336025238037","0.5348725318908691","39","0.36613842844963074","1.1787571907043457","0.5387609004974365","0.3695738911628723","1.169973373413086","0.5293169021606445","0.3615081310272217","1.175322651863098"
"electric-sweep-299","finished","2025-06-24T08:16:06.000Z","937","1jpj8b17","16","0.4848453726720629","40","[256,256,1]","0.0005963413928266876","0.006721458281177252","","","","","","","","","","","","","","","","","","segmentation","34","1.1752463579177856","0.5343514084815979","39","0.36566296219825745","1.1788495779037476","0.5378187894821167","0.3686844408512115","1.1701366901397705","0.5284043550491333","0.3606529533863067","1.175417423248291"
"treasured-sweep-298","finished","2025-06-24T07:59:46.000Z","976","1jpj8b17","16","0.2551386047653855","40","[256,256,1]","0.00022125855559546628","0.00828506774971351","","","","","","","","","","","","","","","","","","segmentation","39","1.1769737005233765","0.535224974155426","39","0.3663309514522553","1.1801128387451172","0.5387019515037537","0.3695182204246521","1.1716302633285522","0.5292606949806213","0.3614555597305298","1.1769737005233765"
"breezy-sweep-297","finished","2025-06-24T07:45:19.000Z","864","1jpj8b17","4","0.2021730302826247","40","[256,256,1]","0.0001297110218584997","0.00026223026592802246","","","","","","","","","","","","","","","","","","segmentation","36","1.1572896242141724","0.5380715727806091","39","0.37303078174591064","1.1609711647033691","0.5359508395195007","0.3704321384429931","1.155996561050415","0.5331014394760132","0.3676317632198334","1.1580690145492554"
"colorful-sweep-296","finished","2025-06-24T07:31:53.000Z","799","1jpj8b17","16","0.35535261494821024","40","[256,256,1]","0.0009025785256883532","0.008724318526452236","","","","","","","","","","","","","","","","","","segmentation","12","1.156672716140747","0.5430284738540649","22","0.3739504814147949","1.1616334915161133","0.5481846332550049","0.37850305438041687","1.1526001691818235","0.530696451663971","0.3626502454280853","1.1585122346878052"
"lively-sweep-295","finished","2025-06-24T07:19:52.000Z","718","1jpj8b17","4","0.39260705530709006","40","[256,256,1]","0.000984384746732326","0.009535463157821404","","","","","","","","","","","","","","","","","","segmentation","8","1.1836564540863037","0.5263404250144958","18","0.36141806840896606","1.1865898370742798","0.5321339964866638","0.36702150106430054","1.1778719425201416","0.5229160785675049","0.35837486386299133","1.184098243713379"
"jolly-sweep-294","finished","2025-06-24T06:56:44.000Z","1381","1jpj8b17","16","0.4812774026457914","40","[256,256,1]","0.00019568991520185937","0.008792097244231046","","","","","","","","","","","","","","","","","","segmentation","38","1.1752715110778809","0.5347924828529358","39","0.366038054227829","1.1786949634552002","0.5381878614425659","0.369032770395279","1.1700726747512815","0.528761625289917","0.3609875440597534","1.175380825996399"
"wandering-sweep-293","finished","2025-06-24T06:42:32.000Z","845","1jpj8b17","16","0.2394519152712618","40","[256,256,1]","0.0006828544659054414","0.008499829687640102","","","","","","","","","","","","","","","","","","segmentation","16","1.156444430351257","0.5428349375724792","26","0.3736552596092224","1.161171317100525","0.549572229385376","0.3798336088657379","1.1520599126815796","0.5338294506072998","0.3655883073806762","1.1579041481018066"
"absurd-sweep-292","finished","2025-06-24T06:27:08.000Z","918","1jpj8b17","16","0.12211552001879064","40","[256,256,1]","0.00003071029596087948","0.0015561451128403114","","","","","","","","","","","","","","","","","","segmentation","25","1.1488142013549805","0.546435534954071","35","0.3771587014198303","1.1521483659744265","0.5532702803611755","0.38337668776512146","1.1455719470977783","0.5370997190475464","0.3686591386795044","1.1493499279022217"
"sleek-sweep-291","finished","2025-06-24T06:14:59.000Z","721","1jpj8b17","16","0.4876564496723802","40","[256,256,1]","0.0005977725068058915","0.007622268428440077","","","","","","","","","","","","","","","","","","segmentation","7","1.156408667564392","0.5419867634773254","17","0.3730330169200897","1.161852240562439","0.5497292876243591","0.379982590675354","1.1521819829940796","0.5294141173362732","0.3614513874053955","1.15900719165802"
"playful-sweep-290","finished","2025-06-24T05:59:45.000Z","909","1jpj8b17","16","0.27367118381210537","40","[256,256,1]","0.00006137959399801559","0.0007730639598897002","","","","","","","","","","","","","","","","","","segmentation","30","1.1382752656936646","0.5519415736198425","39","0.3822493255138397","1.1429364681243896","0.5493804216384888","0.37960830330848694","1.1374938488006592","0.541121780872345","0.3724266290664673","1.139445185661316"
"peachy-sweep-289","finished","2025-06-24T05:48:44.000Z","657","1jpj8b17","8","0.24051932791796057","40","[256,256,1]","0.0004659591738163053","0.006876088514145448","","","","","","","","","","","","","","","","","","segmentation","1","1.1585131883621216","0.5315607190132141","11","0.36393868923187256","1.1811071634292605","0.5494067668914795","0.38087067008018494","1.155001878738403","0.529215931892395","0.3617144227027893","1.1774176359176636"
