architecture,lr_scheduler,calibration_method,dropout_rate,val/acc/count,val/acc/median,val/acc/mean,val/acc/std,val/acc/min,val/acc/max,val/auc/count,val/auc/median,val/auc/mean,val/auc/std,val/auc/min,val/auc/max,val/cls_confmat_00/count,val/cls_confmat_00/median,val/cls_confmat_00/mean,val/cls_confmat_00/std,val/cls_confmat_00/min,val/cls_confmat_00/max,val/cls_confmat_01/count,val/cls_confmat_01/median,val/cls_confmat_01/mean,val/cls_confmat_01/std,val/cls_confmat_01/min,val/cls_confmat_01/max,val/cls_confmat_10/count,val/cls_confmat_10/median,val/cls_confmat_10/mean,val/cls_confmat_10/std,val/cls_confmat_10/min,val/cls_confmat_10/max,val/cls_confmat_11/count,val/cls_confmat_11/median,val/cls_confmat_11/mean,val/cls_confmat_11/std,val/cls_confmat_11/min,val/cls_confmat_11/max,val/dice/count,val/dice/median,val/dice/mean,val/dice/std,val/dice/min,val/dice/max,val/iou/count,val/iou/median,val/iou/mean,val/iou/std,val/iou/min,val/iou/max,val/multi/count,val/multi/median,val/multi/mean,val/multi/std,val/multi/min,val/multi/max,val/loss/count,val/loss/median,val/loss/mean,val/loss/std,val/loss/min,val/loss/max
simple_cnn,cosine,youden,0.220081717406783,1,0.628774422735346,0.628774422735346,,0.628774422735346,0.628774422735346,1,0.624557245546411,0.624557245546411,,0.624557245546411,0.624557245546411,1,243.0,243.0,,243,243,1,88.0,88.0,,88,88,1,121.0,121.0,,121,121,1,111.0,111.0,,111,111,0,,,,,,0,,,,,,0,,,,,,1,0.683762010600832,0.683762010600832,,0.683762010600832,0.683762010600832
simple_cnn,cosine,youden,0.220878997703698,1,0.593250444049734,0.593250444049734,,0.593250444049734,0.593250444049734,1,0.583446192311699,0.583446192311699,,0.583446192311699,0.583446192311699,1,195.0,195.0,,195,195,1,136.0,136.0,,136,136,1,93.0,93.0,,93,93,1,139.0,139.0,,139,139,0,,,,,,0,,,,,,0,,,,,,1,0.686783744229211,0.686783744229211,,0.686783744229211,0.686783744229211
simple_cnn,cosine,youden,0.221851465368156,1,0.571936056838366,0.571936056838366,,0.571936056838366,0.571936056838366,1,0.607680487550787,0.607680487550787,,0.607680487550787,0.607680487550787,1,51.0,51.0,,51,51,1,280.0,280.0,,280,280,1,26.0,26.0,,26,26,1,206.0,206.0,,206,206,0,,,,,,0,,,,,,0,,,,,,1,0.690612422095405,0.690612422095405,,0.690612422095405,0.690612422095405
simple_cnn,cosine,youden,0.225998288351491,1,0.630550621669627,0.630550621669627,,0.630550621669627,0.630550621669627,1,0.643478487342431,0.643478487342431,,0.643478487342431,0.643478487342431,1,75.0,75.0,,75,75,1,256.0,256.0,,256,256,1,21.0,21.0,,21,21,1,211.0,211.0,,211,211,0,,,,,,0,,,,,,0,,,,,,1,0.666705936193466,0.666705936193466,,0.666705936193466,0.666705936193466
simple_cnn,cosine,youden,0.230014581574993,1,0.586145648312611,0.586145648312611,,0.586145648312611,0.586145648312611,1,0.604659339514533,0.604659339514533,,0.604659339514533,0.604659339514533,1,175.0,175.0,,175,175,1,156.0,156.0,,156,156,1,77.0,77.0,,77,77,1,155.0,155.0,,155,155,0,,,,,,0,,,,,,0,,,,,,1,0.690782328446706,0.690782328446706,,0.690782328446706,0.690782328446706
simple_cnn,cosine,youden,0.238732593123361,1,0.589698046181172,0.589698046181172,,0.589698046181172,0.589698046181172,1,0.58282112720075,0.58282112720075,,0.58282112720075,0.58282112720075,1,191.0,191.0,,191,191,1,140.0,140.0,,140,140,1,91.0,91.0,,91,91,1,141.0,141.0,,141,141,0,,,,,,0,,,,,,0,,,,,,1,0.687865442699856,0.687865442699856,,0.687865442699856,0.687865442699856
simple_cnn,none,bal_acc,0.200394747357539,1,0.607460035523979,0.607460035523979,,0.607460035523979,0.607460035523979,1,0.601234503594124,0.601234503594124,,0.601234503594124,0.601234503594124,1,212.0,212.0,,212,212,1,119.0,119.0,,119,119,1,102.0,102.0,,102,102,1,130.0,130.0,,130,130,0,,,,,,0,,,,,,0,,,,,,1,0.679407162798776,0.679407162798776,,0.679407162798776,0.679407162798776
simple_cnn,none,bal_acc,0.230537606190547,1,0.612788632326821,0.612788632326821,,0.612788632326821,0.612788632326821,1,0.642059068652985,0.642059068652985,,0.642059068652985,0.642059068652985,1,205.0,205.0,,205,205,1,126.0,126.0,,126,126,1,92.0,92.0,,92,92,1,140.0,140.0,,140,140,0,,,,,,0,,,,,,0,,,,,,1,0.661703579955631,0.661703579955631,,0.661703579955631,0.661703579955631
simple_cnn,none,bal_acc,0.233835160045405,1,0.596802841918295,0.596802841918295,,0.596802841918295,0.596802841918295,1,0.60988123762892,0.60988123762892,,0.60988123762892,0.60988123762892,1,200.0,200.0,,200,200,1,131.0,131.0,,131,131,1,96.0,96.0,,96,96,1,136.0,136.0,,136,136,0,,,,,,0,,,,,,0,,,,,,1,0.675541539986928,0.675541539986928,,0.675541539986928,0.675541539986928
simple_cnn,none,f1,0.186590187122733,1,0.559502664298402,0.559502664298402,,0.559502664298402,0.559502664298402,1,0.625130221898114,0.625130221898114,,0.625130221898114,0.625130221898114,1,149.0,149.0,,149,149,1,182.0,182.0,,182,182,1,66.0,66.0,,66,66,1,166.0,166.0,,166,166,0,,,,,,0,,,,,,0,,,,,,1,0.691982368628184,0.691982368628184,,0.691982368628184,0.691982368628184
simple_cnn,none,f1,0.187520277583061,1,0.543516873889876,0.543516873889876,,0.543516873889876,0.543516873889876,1,0.560266694447338,0.560266694447338,,0.560266694447338,0.560266694447338,1,147.0,147.0,,147,147,1,184.0,184.0,,184,184,1,81.0,81.0,,81,81,1,151.0,151.0,,151,151,0,,,,,,0,,,,,,0,,,,,,1,0.691421495543586,0.691421495543586,,0.691421495543586,0.691421495543586
simple_cnn,none,f1,0.196275705527056,1,0.573712255772647,0.573712255772647,,0.573712255772647,0.573712255772647,1,0.573887904990103,0.573887904990103,,0.573887904990103,0.573887904990103,1,232.0,232.0,,232,232,1,99.0,99.0,,99,99,1,141.0,141.0,,141,141,1,91.0,91.0,,91,91,0,,,,,,0,,,,,,0,,,,,,1,0.685676376024882,0.685676376024882,,0.685676376024882,0.685676376024882
simple_cnn,none,f1,0.203285418294561,1,0.58259325044405,0.58259325044405,,0.58259325044405,0.58259325044405,1,0.646707990415668,0.646707990415668,,0.646707990415668,0.646707990415668,1,172.0,172.0,,172,172,1,159.0,159.0,,159,159,1,76.0,76.0,,76,76,1,156.0,156.0,,156,156,0,,,,,,0,,,,,,0,,,,,,1,0.679049832953347,0.679049832953347,,0.679049832953347,0.679049832953347
simple_cnn,none,f1,0.208135633431519,1,0.609236234458259,0.609236234458259,,0.609236234458259,0.609236234458259,1,0.63052140848005,0.63052140848005,,0.63052140848005,0.63052140848005,1,227.0,227.0,,227,227,1,104.0,104.0,,104,104,1,116.0,116.0,,116,116,1,116.0,116.0,,116,116,0,,,,,,0,,,,,,0,,,,,,1,0.668917609585656,0.668917609585656,,0.668917609585656,0.668917609585656
simple_cnn,none,f1,0.209736397426122,1,0.621669626998224,0.621669626998224,,0.621669626998224,0.621669626998224,1,0.611443900406292,0.611443900406292,,0.611443900406292,0.611443900406292,1,102.0,102.0,,102,102,1,229.0,229.0,,229,229,1,39.0,39.0,,39,39,1,193.0,193.0,,193,193,0,,,,,,0,,,,,,0,,,,,,1,0.683116740650601,0.683116740650601,,0.683116740650601,0.683116740650601
simple_cnn,none,f1,0.20997619198635,1,0.571936056838366,0.571936056838366,,0.571936056838366,0.571936056838366,1,0.623476403792062,0.623476403792062,,0.623476403792062,0.623476403792062,1,158.0,158.0,,158,158,1,173.0,173.0,,173,173,1,68.0,68.0,,68,68,1,164.0,164.0,,164,164,0,,,,,,0,,,,,,0,,,,,,1,0.691713505321079,0.691713505321079,,0.691713505321079,0.691713505321079
simple_cnn,none,f1,0.215770546473548,1,0.61101243339254,0.61101243339254,,0.61101243339254,0.61101243339254,1,0.600140639649964,0.600140639649964,,0.600140639649964,0.600140639649964,1,42.0,42.0,,42,42,1,289.0,289.0,,289,289,1,15.0,15.0,,15,15,1,217.0,217.0,,217,217,0,,,,,,0,,,,,,0,,,,,,1,0.683114972379473,0.683114972379473,,0.683114972379473,0.683114972379473
simple_cnn,none,f1,0.216374204144963,1,0.571936056838366,0.571936056838366,,0.571936056838366,0.571936056838366,1,0.603851963746224,0.603851963746224,,0.603851963746224,0.603851963746224,1,163.0,163.0,,163,163,1,168.0,168.0,,168,168,1,73.0,73.0,,73,73,1,159.0,159.0,,159,159,0,,,,,,0,,,,,,0,,,,,,1,0.690951062573327,0.690951062573327,,0.690951062573327,0.690951062573327
simple_cnn,none,f1,0.216445405792818,1,0.58436944937833,0.58436944937833,,0.58436944937833,0.58436944937833,1,0.634714553599333,0.634714553599333,,0.634714553599333,0.634714553599333,1,167.0,167.0,,167,167,1,164.0,164.0,,164,164,1,70.0,70.0,,70,70,1,162.0,162.0,,162,162,0,,,,,,0,,,,,,0,,,,,,1,0.688229474756453,0.688229474756453,,0.688229474756453,0.688229474756453
simple_cnn,none,f1,0.220542314010432,1,0.580817051509769,0.580817051509769,,0.580817051509769,0.580817051509769,1,0.626940306281904,0.626940306281904,,0.626940306281904,0.626940306281904,1,166.0,166.0,,166,166,1,165.0,165.0,,165,165,1,71.0,71.0,,71,71,1,161.0,161.0,,161,161,0,,,,,,0,,,,,,0,,,,,,1,0.685931841532389,0.685931841532389,,0.685931841532389,0.685931841532389
simple_cnn,none,f1,0.221314250805569,1,0.58259325044405,0.58259325044405,,0.58259325044405,0.58259325044405,1,0.607511199083238,0.607511199083238,,0.607511199083238,0.607511199083238,1,80.0,80.0,,80,80,1,251.0,251.0,,251,251,1,36.0,36.0,,36,36,1,196.0,196.0,,196,196,0,,,,,,0,,,,,,0,,,,,,1,0.68296613295873,0.68296613295873,,0.68296613295873,0.68296613295873
simple_cnn,none,f1,0.225160582366271,1,0.570159857904085,0.570159857904085,,0.570159857904085,0.570159857904085,1,0.620194811959579,0.620194811959579,,0.620194811959579,0.620194811959579,1,155.0,155.0,,155,155,1,176.0,176.0,,176,176,1,66.0,66.0,,66,66,1,166.0,166.0,,166,166,0,,,,,,0,,,,,,0,,,,,,1,0.688326444890764,0.688326444890764,,0.688326444890764,0.688326444890764
simple_cnn,none,f1,0.226706832786932,1,0.616341030195382,0.616341030195382,,0.616341030195382,0.616341030195382,1,0.629023856651734,0.629023856651734,,0.629023856651734,0.629023856651734,1,232.0,232.0,,232,232,1,99.0,99.0,,99,99,1,117.0,117.0,,117,117,1,115.0,115.0,,115,115,0,,,,,,0,,,,,,0,,,,,,1,0.667585670948029,0.667585670948029,,0.667585670948029,0.667585670948029
simple_cnn,none,f1,0.227120020103713,1,0.600355239786856,0.600355239786856,,0.600355239786856,0.600355239786856,1,0.631797583081571,0.631797583081571,,0.631797583081571,0.631797583081571,1,58.0,58.0,,58,58,1,273.0,273.0,,273,273,1,16.0,16.0,,16,16,1,216.0,216.0,,216,216,0,,,,,,0,,,,,,0,,,,,,1,0.683022310336431,0.683022310336431,,0.683022310336431,0.683022310336431
simple_cnn,none,f1,0.22780169985967,1,0.600355239786856,0.600355239786856,,0.600355239786856,0.600355239786856,1,0.595895405771435,0.595895405771435,,0.595895405771435,0.595895405771435,1,200.0,200.0,,200,200,1,131.0,131.0,,131,131,1,94.0,94.0,,94,94,1,138.0,138.0,,138,138,0,,,,,,0,,,,,,0,,,,,,1,0.683600710497962,0.683600710497962,,0.683600710497962,0.683600710497962
simple_cnn,none,f1,0.22804508818963,1,0.573712255772647,0.573712255772647,,0.573712255772647,0.573712255772647,1,0.616496510053131,0.616496510053131,,0.616496510053131,0.616496510053131,1,158.0,158.0,,158,158,1,173.0,173.0,,173,173,1,67.0,67.0,,67,67,1,165.0,165.0,,165,165,0,,,,,,0,,,,,,0,,,,,,1,0.69304213921229,0.69304213921229,,0.69304213921229,0.69304213921229
simple_cnn,none,f1,0.228715713691588,1,0.570159857904085,0.570159857904085,,0.570159857904085,0.570159857904085,1,0.630182831544953,0.630182831544953,,0.630182831544953,0.630182831544953,1,156.0,156.0,,156,156,1,175.0,175.0,,175,175,1,67.0,67.0,,67,67,1,165.0,165.0,,165,165,0,,,,,,0,,,,,,0,,,,,,1,0.690604587395986,0.690604587395986,,0.690604587395986,0.690604587395986
simple_cnn,none,f1,0.229361748351099,1,0.607460035523979,0.607460035523979,,0.607460035523979,0.607460035523979,1,0.61160016668403,0.61160016668403,,0.61160016668403,0.61160016668403,1,95.0,95.0,,95,95,1,236.0,236.0,,236,236,1,47.0,47.0,,47,47,1,185.0,185.0,,185,185,0,,,,,,0,,,,,,0,,,,,,1,0.678900748491287,0.678900748491287,,0.678900748491287,0.678900748491287
simple_cnn,none,f1,0.229803806859734,1,0.623445825932504,0.623445825932504,,0.623445825932504,0.623445825932504,1,0.606781956453797,0.606781956453797,,0.606781956453797,0.606781956453797,1,222.0,222.0,,222,222,1,109.0,109.0,,109,109,1,103.0,103.0,,103,103,1,129.0,129.0,,129,129,0,,,,,,0,,,,,,0,,,,,,1,0.685817367500729,0.685817367500729,,0.685817367500729,0.685817367500729
simple_cnn,none,f1,0.234888716143838,1,0.602131438721137,0.602131438721137,,0.602131438721137,0.602131438721137,1,0.632461714761955,0.632461714761955,,0.632461714761955,0.632461714761955,1,209.0,209.0,,209,209,1,122.0,122.0,,122,122,1,102.0,102.0,,102,102,1,130.0,130.0,,130,130,0,,,,,,0,,,,,,0,,,,,,1,0.665534191661411,0.665534191661411,,0.665534191661411,0.665534191661411
simple_cnn,none,f1,0.238226000340197,1,0.587921847246892,0.587921847246892,,0.587921847246892,0.587921847246892,1,0.597705490155225,0.597705490155225,,0.597705490155225,0.597705490155225,1,205.0,205.0,,205,205,1,126.0,126.0,,126,126,1,106.0,106.0,,106,106,1,126.0,126.0,,126,126,0,,,,,,0,,,,,,0,,,,,,1,0.68699261214998,0.68699261214998,,0.68699261214998,0.68699261214998
simple_cnn,none,rate_match,0.185204913898957,1,0.602131438721137,0.602131438721137,,0.602131438721137,0.602131438721137,1,0.603943119074904,0.603943119074904,,0.603943119074904,0.603943119074904,1,199.0,199.0,,199,199,1,132.0,132.0,,132,132,1,92.0,92.0,,92,92,1,140.0,140.0,,140,140,0,,,,,,0,,,,,,0,,,,,,1,0.691666278574202,0.691666278574202,,0.691666278574202,0.691666278574202
simple_cnn,none,rate_match,0.187683657397786,1,0.616341030195382,0.616341030195382,,0.616341030195382,0.616341030195382,1,0.606508490467757,0.606508490467757,,0.606508490467757,0.606508490467757,1,228.0,228.0,,228,228,1,103.0,103.0,,103,103,1,113.0,113.0,,113,113,1,119.0,119.0,,119,119,0,,,,,,0,,,,,,0,,,,,,1,0.683997220463223,0.683997220463223,,0.683997220463223,0.683997220463223
simple_cnn,none,rate_match,0.19578157212483,1,0.589698046181172,0.589698046181172,,0.589698046181172,0.589698046181172,1,0.654859881237629,0.654859881237629,,0.654859881237629,0.654859881237629,1,176.0,176.0,,176,176,1,155.0,155.0,,155,155,1,76.0,76.0,,76,76,1,156.0,156.0,,156,156,0,,,,,,0,,,,,,0,,,,,,1,0.674946010112763,0.674946010112763,,0.674946010112763,0.674946010112763
simple_cnn,none,rate_match,0.212379824719252,1,0.641207815275311,0.641207815275311,,0.641207815275311,0.641207815275311,1,0.687623710803209,0.687623710803209,,0.687623710803209,0.687623710803209,1,184.0,184.0,,184,184,1,147.0,147.0,,147,147,1,55.0,55.0,,55,55,1,177.0,177.0,,177,177,0,,,,,,0,,,,,,0,,,,,,1,0.647945231861538,0.647945231861538,,0.647945231861538,0.647945231861538
simple_cnn,none,rate_match,0.217865400921004,1,0.566607460035524,0.566607460035524,,0.566607460035524,0.566607460035524,1,0.604984894259819,0.604984894259819,,0.604984894259819,0.604984894259819,1,160.0,160.0,,160,160,1,171.0,171.0,,171,171,1,73.0,73.0,,73,73,1,159.0,159.0,,159,159,0,,,,,,0,,,,,,0,,,,,,1,0.690942390097512,0.690942390097512,,0.690942390097512,0.690942390097512
simple_cnn,none,rate_match,0.219569772711128,1,0.571936056838366,0.571936056838366,,0.571936056838366,0.571936056838366,1,0.624140535472445,0.624140535472445,,0.624140535472445,0.624140535472445,1,158.0,158.0,,158,158,1,173.0,173.0,,173,173,1,68.0,68.0,,68,68,1,164.0,164.0,,164,164,0,,,,,,0,,,,,,0,,,,,,1,0.691158798005846,0.691158798005846,,0.691158798005846,0.691158798005846
simple_cnn,none,rate_match,0.223611173116066,1,0.596802841918295,0.596802841918295,,0.596802841918295,0.596802841918295,1,0.645952703406605,0.645952703406605,,0.645952703406605,0.645952703406605,1,181.0,181.0,,181,181,1,150.0,150.0,,150,150,1,77.0,77.0,,77,77,1,155.0,155.0,,155,155,0,,,,,,0,,,,,,0,,,,,,1,0.677001078923543,0.677001078923543,,0.677001078923543,0.677001078923543
simple_cnn,none,rate_match,0.231791623221064,1,0.58436944937833,0.58436944937833,,0.58436944937833,0.58436944937833,1,0.634844775497448,0.634844775497448,,0.634844775497448,0.634844775497448,1,171.0,171.0,,171,171,1,160.0,160.0,,160,160,1,74.0,74.0,,74,74,1,158.0,158.0,,158,158,0,,,,,,0,,,,,,0,,,,,,1,0.682492329014672,0.682492329014672,,0.682492329014672,0.682492329014672
simple_cnn,none,rate_match,0.234303465214212,1,0.543516873889876,0.543516873889876,,0.543516873889876,0.543516873889876,1,0.622942494009793,0.622942494009793,,0.622942494009793,0.622942494009793,1,129.0,129.0,,129,129,1,202.0,202.0,,202,202,1,55.0,55.0,,55,55,1,177.0,177.0,,177,177,0,,,,,,0,,,,,,0,,,,,,1,0.691216899289025,0.691216899289025,,0.691216899289025,0.691216899289025
simple_cnn,none,rate_match,0.234785972850087,1,0.58259325044405,0.58259325044405,,0.58259325044405,0.58259325044405,1,0.629831232420044,0.629831232420044,,0.629831232420044,0.629831232420044,1,167.0,167.0,,167,167,1,164.0,164.0,,164,164,1,71.0,71.0,,71,71,1,161.0,161.0,,161,161,0,,,,,,0,,,,,,0,,,,,,1,0.678342243035634,0.678342243035634,,0.678342243035634,0.678342243035634
simple_cnn,none,youden,0.186667905129942,1,0.591474245115453,0.591474245115453,,0.591474245115453,0.591474245115453,1,0.625729242629441,0.625729242629441,,0.625729242629441,0.625729242629441,1,43.0,43.0,,43,43,1,288.0,288.0,,288,288,1,14.0,14.0,,14,14,1,218.0,218.0,,218,218,0,,,,,,0,,,,,,0,,,,,,1,0.688975234826406,0.688975234826406,,0.688975234826406,0.688975234826406
simple_cnn,none,youden,0.202244238227838,1,0.598579040852576,0.598579040852576,,0.598579040852576,0.598579040852576,1,0.596325138035212,0.596325138035212,,0.596325138035212,0.596325138035212,1,204.0,204.0,,204,204,1,127.0,127.0,,127,127,1,99.0,99.0,,99,99,1,133.0,133.0,,133,133,0,,,,,,0,,,,,,0,,,,,,1,0.684337317943573,0.684337317943573,,0.684337317943573,0.684337317943573
simple_cnn,none,youden,0.207219723949911,1,0.587921847246892,0.587921847246892,,0.587921847246892,0.587921847246892,1,0.57838056047505,0.57838056047505,,0.57838056047505,0.57838056047505,1,56.0,56.0,,56,56,1,275.0,275.0,,275,275,1,23.0,23.0,,23,23,1,209.0,209.0,,209,209,0,,,,,,0,,,,,,0,,,,,,1,0.687672211064233,0.687672211064233,,0.687672211064233,0.687672211064233
simple_cnn,none,youden,0.209278209078434,1,0.591474245115453,0.591474245115453,,0.591474245115453,0.591474245115453,1,0.620090634441088,0.620090634441088,,0.620090634441088,0.620090634441088,1,175.0,175.0,,175,175,1,156.0,156.0,,156,156,1,74.0,74.0,,74,74,1,158.0,158.0,,158,158,0,,,,,,0,,,,,,0,,,,,,1,0.689621090888977,0.689621090888977,,0.689621090888977,0.689621090888977
simple_cnn,none,youden,0.21131018913645,1,0.628774422735346,0.628774422735346,,0.628774422735346,0.628774422735346,1,0.636967392436712,0.636967392436712,,0.636967392436712,0.636967392436712,1,229.0,229.0,,229,229,1,102.0,102.0,,102,102,1,107.0,107.0,,107,107,1,125.0,125.0,,125,125,0,,,,,,0,,,,,,0,,,,,,1,0.67190169956949,0.67190169956949,,0.67190169956949,0.67190169956949
simple_cnn,none,youden,0.211583008136561,1,0.603907637655417,0.603907637655417,,0.603907637655417,0.603907637655417,1,0.647866965308886,0.647866965308886,,0.647866965308886,0.647866965308886,1,197.0,197.0,,197,197,1,134.0,134.0,,134,134,1,89.0,89.0,,89,89,1,143.0,143.0,,143,143,0,,,,,,0,,,,,,0,,,,,,1,0.678789622253842,0.678789622253842,,0.678789622253842,0.678789622253842
simple_cnn,none,youden,0.220595639526993,1,0.61101243339254,0.61101243339254,,0.61101243339254,0.61101243339254,1,0.642475778726951,0.642475778726951,,0.642475778726951,0.642475778726951,1,207.0,207.0,,207,207,1,124.0,124.0,,124,124,1,95.0,95.0,,95,95,1,137.0,137.0,,137,137,0,,,,,,0,,,,,,0,,,,,,1,0.677797039349874,0.677797039349874,,0.677797039349874,0.677797039349874
simple_cnn,none,youden,0.224260685950836,1,0.58436944937833,0.58436944937833,,0.58436944937833,0.58436944937833,1,0.612746119387436,0.612746119387436,,0.612746119387436,0.612746119387436,1,173.0,173.0,,173,173,1,158.0,158.0,,158,158,1,77.0,77.0,,77,77,1,155.0,155.0,,155,155,0,,,,,,0,,,,,,0,,,,,,1,0.69110162390603,0.69110162390603,,0.69110162390603,0.69110162390603
simple_cnn,none,youden,0.225334469399817,1,0.575488454706927,0.575488454706927,,0.575488454706927,0.575488454706927,1,0.578849359308261,0.578849359308261,,0.578849359308261,0.578849359308261,1,202.0,202.0,,202,202,1,129.0,129.0,,129,129,1,110.0,110.0,,110,110,1,122.0,122.0,,122,122,0,,,,,,0,,,,,,0,,,,,,1,0.702551225821177,0.702551225821177,,0.702551225821177,0.702551225821177
simple_cnn,none,youden,0.228331318967977,1,0.595026642984014,0.595026642984014,,0.595026642984014,0.595026642984014,1,0.592171059485363,0.592171059485363,,0.592171059485363,0.592171059485363,1,208.0,208.0,,208,208,1,123.0,123.0,,123,123,1,105.0,105.0,,105,105,1,127.0,127.0,,127,127,0,,,,,,0,,,,,,0,,,,,,1,0.688020136621263,0.688020136621263,,0.688020136621263,0.688020136621263
simple_cnn,none,youden,0.231704612087212,1,0.598579040852576,0.598579040852576,,0.598579040852576,0.598579040852576,1,0.634037399729138,0.634037399729138,,0.634037399729138,0.634037399729138,1,191.0,191.0,,191,191,1,140.0,140.0,,140,140,1,86.0,86.0,,86,86,1,146.0,146.0,,146,146,0,,,,,,0,,,,,,0,,,,,,1,0.682779941293928,0.682779941293928,,0.682779941293928,0.682779941293928
simple_cnn,none,youden,0.233782276912712,1,0.570159857904085,0.570159857904085,,0.570159857904085,0.570159857904085,1,0.566191790811543,0.566191790811543,,0.566191790811543,0.566191790811543,1,215.0,215.0,,215,215,1,116.0,116.0,,116,116,1,126.0,126.0,,126,126,1,106.0,106.0,,106,106,0,,,,,,0,,,,,,0,,,,,,1,0.690087805191676,0.690087805191676,,0.690087805191676,0.690087805191676
simple_cnn,none,youden,0.238944644147375,1,0.591474245115453,0.591474245115453,,0.591474245115453,0.591474245115453,1,0.604659339514533,0.604659339514533,,0.604659339514533,0.604659339514533,1,178.0,178.0,,178,178,1,153.0,153.0,,153,153,1,77.0,77.0,,77,77,1,155.0,155.0,,155,155,0,,,,,,0,,,,,,0,,,,,,1,0.690671708848741,0.690671708848741,,0.690671708848741,0.690671708848741
simple_cnn,plateau,f1,0.182251678588379,1,0.603907637655417,0.603907637655417,,0.603907637655417,0.603907637655417,1,0.641069382227315,0.641069382227315,,0.641069382227315,0.641069382227315,1,187.0,187.0,,187,187,1,144.0,144.0,,144,144,1,79.0,79.0,,79,79,1,153.0,153.0,,153,153,0,,,,,,0,,,,,,0,,,,,,1,0.677762104405297,0.677762104405297,,0.677762104405297,0.677762104405297
simple_cnn,plateau,f1,0.184682448967913,1,0.626998223801066,0.626998223801066,,0.626998223801066,0.626998223801066,1,0.642241379310345,0.642241379310345,,0.642241379310345,0.642241379310345,1,110.0,110.0,,110,110,1,221.0,221.0,,221,221,1,31.0,31.0,,31,31,1,201.0,201.0,,201,201,0,,,,,,0,,,,,,0,,,,,,1,0.662273095713721,0.662273095713721,,0.662273095713721,0.662273095713721
simple_cnn,plateau,f1,0.190037544427296,1,0.577264653641208,0.577264653641208,,0.577264653641208,0.577264653641208,1,0.602784144181686,0.602784144181686,,0.602784144181686,0.602784144181686,1,117.0,117.0,,117,117,1,214.0,214.0,,214,214,1,46.0,46.0,,46,46,1,186.0,186.0,,186,186,0,,,,,,0,,,,,,0,,,,,,1,0.691424581739638,0.691424581739638,,0.691424581739638,0.691424581739638
simple_cnn,plateau,f1,0.192749195667199,1,0.61101243339254,0.61101243339254,,0.61101243339254,0.61101243339254,1,0.615936555891239,0.615936555891239,,0.615936555891239,0.615936555891239,1,119.0,119.0,,119,119,1,212.0,212.0,,212,212,1,44.0,44.0,,44,44,1,188.0,188.0,,188,188,0,,,,,,0,,,,,,0,,,,,,1,0.6813080045912,0.6813080045912,,0.6813080045912,0.6813080045912
simple_cnn,plateau,f1,0.197699927247151,1,0.559502664298402,0.559502664298402,,0.559502664298402,0.559502664298402,1,0.606000625065111,0.606000625065111,,0.606000625065111,0.606000625065111,1,148.0,148.0,,148,148,1,183.0,183.0,,183,183,1,65.0,65.0,,65,65,1,167.0,167.0,,167,167,0,,,,,,0,,,,,,0,,,,,,1,0.690780017111037,0.690780017111037,,0.690780017111037,0.690780017111037
simple_cnn,plateau,f1,0.202391176415653,1,0.587921847246892,0.587921847246892,,0.587921847246892,0.587921847246892,1,0.609920304198354,0.609920304198354,,0.609920304198354,0.609920304198354,1,168.0,168.0,,168,168,1,163.0,163.0,,163,163,1,69.0,69.0,,69,69,1,163.0,163.0,,163,163,0,,,,,,0,,,,,,0,,,,,,1,0.692330035898421,0.692330035898421,,0.692330035898421,0.692330035898421
simple_cnn,plateau,f1,0.203157783769955,1,0.602131438721137,0.602131438721137,,0.602131438721137,0.602131438721137,1,0.627591415772476,0.627591415772476,,0.627591415772476,0.627591415772476,1,74.0,74.0,,74,74,1,257.0,257.0,,257,257,1,28.0,28.0,,28,28,1,204.0,204.0,,204,204,0,,,,,,0,,,,,,0,,,,,,1,0.671938505437639,0.671938505437639,,0.671938505437639,0.671938505437639
simple_cnn,plateau,f1,0.203162352330937,1,0.607460035523979,0.607460035523979,,0.607460035523979,0.607460035523979,1,0.631393895197416,0.631393895197416,,0.631393895197416,0.631393895197416,1,57.0,57.0,,57,57,1,274.0,274.0,,274,274,1,17.0,17.0,,17,17,1,215.0,215.0,,215,215,0,,,,,,0,,,,,,0,,,,,,1,0.670382148689694,0.670382148689694,,0.670382148689694,0.670382148689694
simple_cnn,plateau,f1,0.203278981994608,1,0.573712255772647,0.573712255772647,,0.573712255772647,0.573712255772647,1,0.645601104281696,0.645601104281696,,0.645601104281696,0.645601104281696,1,166.0,166.0,,166,166,1,165.0,165.0,,165,165,1,75.0,75.0,,75,75,1,157.0,157.0,,157,157,0,,,,,,0,,,,,,0,,,,,,1,0.678009990188811,0.678009990188811,,0.678009990188811,0.678009990188811
simple_cnn,plateau,f1,0.205709759078314,1,0.593250444049734,0.593250444049734,,0.593250444049734,0.593250444049734,1,0.635235441191791,0.635235441191791,,0.635235441191791,0.635235441191791,1,178.0,178.0,,178,178,1,153.0,153.0,,153,153,1,76.0,76.0,,76,76,1,156.0,156.0,,156,156,0,,,,,,0,,,,,,0,,,,,,1,0.682477543751399,0.682477543751399,,0.682477543751399,0.682477543751399
