val/dice,calibration_method,dropout_rate,lr,val/cls_confmat_00,lr_scheduler,architecture,val/multi,Name,val/loss,val/acc,val/cls_confmat_11,train/lr,val/cls_confmat_01,val/iou,val/auc,opt/lr,val/cls_confmat_10,effective_lr
,rate_match,0.197089209228898,0.0001829386039076,158,plateau,simple_cnn,,honest-sweep-7,0.697034474876192,0.532859680284192,142,1.20026018023809e-08,173,,0.55294822377331,1.20026018023809e-08,90,0.0001829386039076
,youden,0.214432311588575,0.0002735950012079,221,cosine,simple_cnn,,sunny-sweep-15,0.677195476161109,0.619893428063943,128,4.21701040504242e-07,110,,0.62291644963017,0.0,104,0.0002735950012079
,f1,0.228715713691588,0.0002696211776478,156,none,simple_cnn,,bumbling-sweep-14,0.690604587395986,0.570159857904085,165,0.0002696211776478,175,,0.630182831544953,0.0002696211776478,67,0.0002696211776478
,f1,0.203285418294561,0.0002712114882433,172,none,simple_cnn,,avid-sweep-13,0.679049832953347,0.58259325044405,156,0.0002712114882433,159,,0.646707990415668,0.0002712114882433,76,0.0002712114882433
,rate_match,0.203786619428693,3.39131127734e-05,173,cosine,simple_cnn,,northern-sweep-6,0.693922367360857,0.536412078152753,129,5.2271404375738e-08,158,,0.553573288884259,0.0,103,3.39131127734e-05
,youden,0.211583008136561,0.0002852720371699,197,none,simple_cnn,,vague-sweep-12,0.678789622253842,0.603907637655417,143,0.0002852720371699,134,,0.647866965308886,0.0002852720371699,89,0.0002852720371699
,rate_match,0.223611173116066,0.0002615454250522,181,none,simple_cnn,,youthful-sweep-11,0.677001078923543,0.596802841918295,155,0.0002615454250522,150,,0.645952703406605,0.0002615454250522,77,0.0002615454250522
,f1,0.218304305165982,0.0002805260616783,138,plateau,simple_cnn,,wise-sweep-5,0.697980059517754,0.513321492007105,151,5.52159447201536e-09,193,,0.549777320554225,5.52159447201536e-09,81,0.0002805260616783
,f1,0.220469894408826,0.0002071258566478,198,cosine,simple_cnn,,vivid-sweep-10,0.681676467259725,0.609236234458259,145,3.19249945642612e-07,133,,0.611118345661006,0.0,87,0.0002071258566478
,rate_match,0.231791623221064,0.0002764528833032,171,none,simple_cnn,,dashing-sweep-9,0.682492329014672,0.58436944937833,158,0.0002764528833032,160,,0.634844775497448,0.0002764528833032,74,0.0002764528833032
,youden,0.214270113993458,4.29980139323e-05,220,warmcos,simple_cnn,,rose-sweep-4,0.691730025741789,0.570159857904085,101,7.745041891989e-08,111,,0.554680175018231,0.0,131,4.29980139323e-05
,rate_match,0.234303465214212,0.000225927480343,129,none,simple_cnn,,comic-sweep-8,0.691216899289025,0.543516873889876,177,0.000225927480343,202,,0.622942494009793,0.000225927480343,55,0.000225927480343
,f1,0.220542314010432,0.0001812457147779,166,none,simple_cnn,,devoted-sweep-7,0.685931841532389,0.580817051509769,161,0.0001812457147779,165,,0.626940306281904,0.0001812457147779,71,0.0001812457147779
,rate_match,0.231160313086894,0.0002750479082615,191,cosine,simple_cnn,,light-sweep-6,0.677103870444828,0.607460035523979,151,4.23940454285773e-07,140,,0.622812272111678,0.0,81,0.0002750479082615
,youden,0.210182604493288,0.000106169825668,201,plateau,simple_cnn,,desert-sweep-3,0.697627312607235,0.557726465364121,113,6.96580226208108e-09,130,,0.545226065215127,6.96580226208108e-09,119,0.000106169825668
,rate_match,0.227813426297553,0.0001368330282926,150,plateau,simple_cnn,,prime-sweep-5,0.69082764784495,0.55417406749556,162,8.977614986278651e-09,181,,0.606755912074174,8.977614986278651e-09,70,0.0001368330282926
,rate_match,0.214699591903428,0.0001006660915138,176,warmcos,simple_cnn,,summer-sweep-2,0.688571621974309,0.566607460035524,143,1.7191286977846e-07,155,,0.57313261798104,0.0,89,0.0001006660915138
,rate_match,0.234863811317793,0.0002774350883877,170,plateau,simple_cnn,,twilight-sweep-4,0.690418776538637,0.577264653641208,155,5.4607548447353805e-09,161,,0.610284925513074,5.4607548447353805e-09,77,0.0002774350883877
,f1,0.230281132562218,0.0001714054389034,184,plateau,simple_cnn,,lively-sweep-3,0.690813667244381,0.589698046181172,148,1.12459108464547e-08,147,,0.607302844046255,1.12459108464547e-08,84,0.0001714054389034
,youden,0.193542392189498,4.31804828694e-05,221,cosine,simple_cnn,,golden-sweep-2,0.691024866369036,0.618117229129663,127,6.65555089644934e-08,110,,0.603500364621315,0.0,105,4.31804828694e-05
,f1,0.228964072503651,3.31018867671e-05,172,warmcos,simple_cnn,,fast-sweep-1,0.694039007027944,0.534635879218472,129,5.10210348534657e-08,159,,0.553508177935202,0.0,103,3.31018867671e-05
,f1,0.217240113994282,4.68552912193e-05,200,cosine,simple_cnn,,laced-sweep-1,0.690416150622898,0.603907637655417,140,7.22196128331645e-08,131,,0.603057610167726,0.0,92,4.68552912193e-05
,youden,0.20749497539608,7.54315806607e-05,203,cosine,simple_cnn,,fallen-sweep-9,0.689527134100596,0.561278863232682,113,1.16265194579934e-07,128,,0.567168455047401,0.0,119,7.54315806607e-05
,youden,0.227345989700447,0.000252205213793,215,plateau,simple_cnn,,distinctive-sweep-8,0.696936474906074,0.575488454706927,109,1.53933846309216e-08,116,,0.556815814147307,1.53933846309216e-08,123,0.000252205213793
,youden,0.233782276912712,3.36163454486e-05,215,none,simple_cnn,,dauntless-sweep-7,0.690087805191676,0.570159857904085,106,3.36163454486e-05,116,,0.566191790811543,3.36163454486e-05,126,3.36163454486e-05
,youden,0.222920920154534,0.0001291647239527,193,warmcos,simple_cnn,,charmed-sweep-6,0.688016835186217,0.587921847246892,138,2.32658698970669e-07,138,,0.579148869673924,0.0,94,0.0001291647239527
,f1,0.236987706325872,0.0001777419342083,185,warmcos,simple_cnn,,sleek-sweep-5,0.687848574585385,0.58259325044405,143,3.20158677229614e-07,146,,0.584396812167934,0.0,89,0.0001777419342083
,f1,0.224877697499723,0.0001570215258039,170,warmcos,simple_cnn,,glorious-sweep-4,0.687545802858141,0.570159857904085,151,2.68154059743358e-07,161,,0.577078341493906,0.0,81,0.0001570215258039
,youden,0.238732593123361,0.0001800155645159,191,cosine,simple_cnn,,hearty-sweep-3,0.687865442699856,0.589698046181172,141,2.77463954122668e-07,140,,0.58282112720075,0.0,91,0.0001800155645159
,rate_match,0.182189849834806,0.0001984939002457,158,plateau,simple_cnn,,solar-sweep-2,0.698407232761383,0.532859680284192,142,1.30231847951226e-08,173,,0.546840816751745,1.30231847951226e-08,90,0.0001984939002457
,youden,0.189947490543998,0.0001292797459873,182,warmcos,simple_cnn,,wobbly-sweep-1,0.688237150510152,0.557726465364121,132,2.20777938257845e-07,149,,0.570762579435358,0.0,100,0.0001292797459873
,f1,0.218644725913446,0.0002559397544603,150,plateau,simple_cnn,,rich-sweep-20,0.680039743582408,0.575488454706927,174,6.3984938615e-05,181,,0.615103135743307,6.3984938615e-05,58,0.0002559397544603
,rate_match,0.184882326890931,0.0002237349024605,219,plateau,simple_cnn,,restful-sweep-12,0.68187936478191,0.612788632326821,126,6.0408423664e-06,112,,0.600270861548078,6.0408423664e-06,106,0.0002237349024605
,rate_match,0.191191279760769,0.000157547318241,208,plateau,simple_cnn,,colorful-sweep-11,0.685683379570643,0.605683836589698,133,0.000157547318241,123,,0.609529638504011,0.000157547318241,99,0.000157547318241
,youden,0.20151272393559,0.0001744355523484,195,plateau,simple_cnn,,decent-sweep-5,0.685355193085141,0.591474245115453,138,1.412927974e-06,136,,0.590165642254402,1.412927974e-06,94,0.0001744355523484
,youden,0.22007782383134,0.0001357370895297,193,warmcos,simple_cnn,,mild-sweep-4,0.67992643515269,0.600355239786856,145,2.09216073528447e-07,138,,0.609946348577977,0.0,87,0.0001357370895297
,f1,0.195585069577747,0.0007034817248894,191,warmcos,simple_cnn,,super-sweep-56,0.671528266535865,0.612788632326821,154,1.2013733755e-06,140,,0.649208250859465,0.0,78,0.0007034817248894
,f1,0.218008591861682,0.0003066212708489,182,cosine,simple_cnn,,generous-sweep-2,0.670900464057922,0.591474245115453,151,4.72605524175811e-07,149,,0.626666840295864,0.0,81,0.0003066212708489
,rate_match,0.185204913898957,3.15733946153e-05,199,none,simple_cnn,,zany-sweep-1,0.691666278574202,0.602131438721137,140,3.15733946153e-05,132,,0.603943119074904,3.15733946153e-05,92,3.15733946153e-05
,youden,0.227634395888494,0.0007486458140696,217,warmcos,simple_cnn,,likely-sweep-36,0.662630720271005,0.628774422735346,137,1.2785025067e-06,114,,0.661761641837691,0.0,95,0.0007486458140696
,rate_match,0.212379824719252,0.0007792831079134,184,none,simple_cnn,,glad-sweep-22,0.647945231861538,0.641207815275311,177,0.0007792831079134,147,,0.687623710803209,0.0007792831079134,55,0.0007792831079134
,youden,0.18202095263053,0.0006775583606769,224,cosine,simple_cnn,,spring-sweep-21,0.684705495834351,0.619893428063943,125,1.0443431511e-06,107,,0.626836128763413,0.0,107,0.0006775583606769
,rate_match,0.207650571334244,0.0004243817258371,214,cosine,simple_cnn,,dulcet-sweep-1,0.693139033185111,0.609236234458259,129,6.54113615257488e-07,117,,0.603552453380561,0.0,103,0.0004243817258371
,youden,0.225334469399817,0.0001173241960589,202,none,simple_cnn,,tough-sweep-4,0.702551225821177,0.575488454706927,122,0.0001173241960589,129,,0.578849359308261,0.0001173241960589,110,0.0001173241960589
,youden,0.194272513725938,0.0007030776083379,213,cosine,simple_cnn,,desert-sweep-1,0.673334886630376,0.609236234458259,130,1.0836768131e-06,118,,0.645197416397542,0.0,102,0.0007030776083379
,youden,0.220081717406783,0.0005086957533184,243,cosine,simple_cnn,,desert-sweep-1,0.683762010600832,0.628774422735346,111,7.84069619427881e-07,88,,0.624557245546411,0.0,121,0.0005086957533184
0.487533611710753,f1,0.221846918275512,0.0001735256175104,204,warmcos,mtlunet,0.542887623935887,gallant-sweep-2,1.40929078393512,0.649466192170819,161,3.12564012623335e-07,127,0.475610522537512,0.708949660611292,0.0,70,0.0001735256175104
0.487609744120312,youden,0.222507699461188,0.0001462572207939,179,warmcos,mtlunet,0.561224462397419,devout-sweep-1,0.922861364152696,0.619217081850534,169,2.63446656824173e-07,152,0.475626945814559,0.697937510626332,0.0,62,0.0001462572207939
0.487504075270791,f1,0.188356965089063,0.000540360997494,218,warmcos,mtlunet,0.543283985619596,cosmic-sweep-2,0.787964800993601,0.631672597864769,137,8.32876309454099e-07,113,0.475617513962064,0.710623716666013,0.0,94,0.000540360997494
0.493398619517287,youden,0.225649074662097,0.0002297619304231,219,warmcos,mtlunet,0.571977069362058,jolly-sweep-1,0.700742536120945,0.660142348754448,152,3.54139676163366e-07,112,0.486918260545417,0.717908476216633,0.0,79,0.0002297619304231
0.487504075270791,rate_match,0.18903157986911,0.0003714024287256,240,warmcos,mtlunet,0.547698000607629,gentle-sweep-1,0.679551124572754,0.660142348754448,131,6.68990752408877e-07,91,0.475617513962064,0.728279776618145,0.0,100,0.0003714024287256
0.493375016688629,f1,0.18042457798775,0.0004339835435877,220,plateau,mtlunet,0.544084047596447,unique-sweep-10,0.737403055032094,0.633451957295374,136,0.0004339835435877,111,0.486923299226048,0.696211140319902,0.0004339835435877,95,0.0004339835435877
0.487557758432159,youden,0.202217866023549,3.82435606727e-05,212,none,mtlunet,0.580586633343989,snowy-sweep-1,0.910748991701338,0.645907473309609,151,3.82435606727e-05,119,0.475615174659318,0.694288591569558,3.82435606727e-05,80,3.82435606727e-05
0.493375016688629,youden,0.194891921015674,0.000160756263031,216,plateau,mtlunet,0.56908248189494,prime-sweep-9,0.740478969282574,0.640569395017794,144,0.000160756263031,115,0.486923299226048,0.709682060135232,0.000160756263031,87,0.000160756263031
0.487545963020004,rate_match,0.219869987367608,5.09793120386e-05,221,cosine,mtlunet,0.56602141903725,flowing-sweep-6,1.45116179519229,0.654804270462634,147,5.09793120386e-05,110,0.475611429831066,0.711761551640706,5.09793120386e-05,84,5.09793120386e-05
0.493410076347898,youden,0.183311694326154,5.39669949654e-05,212,cosine,mtlunet,0.549204442601162,likely-sweep-8,1.44114905595779,0.642348754448399,149,5.39669949654e-05,119,0.486919606434716,0.716587541360955,5.39669949654e-05,82,5.39669949654e-05
0.487504075270791,youden,0.189590891672771,0.0007368634316761,227,plateau,mtlunet,0.549672863609683,dainty-sweep-5,1.37817414601644,0.669039145907473,149,0.0007368634316761,104,0.475617513962064,0.736179228626359,0.0007368634316761,82,0.0007368634316761
0.493375016688629,youden,0.190779989115674,0.0007865081541906,271,plateau,mtlunet,0.585204495534535,fresh-sweep-1,1.31751814153459,0.656583629893239,98,0.0007865081541906,60,0.486923299226048,0.697440525235087,0.0007865081541906,133,0.0007865081541906
0.487504025352159,f1,0.183096003946008,0.0002559062657573,258,none,mtlunet,0.549175840779464,zany-sweep-4,1.258259428872,0.660142348754448,113,0.0002559062657573,73,0.475617418934018,0.734191287061378,0.0002559062657573,118,0.0002559062657573
0.489345899925428,f1,0.207599451879057,4.89763027024e-05,220,plateau,mtlunet,0.547506671906575,fanciful-sweep-3,1.39307814174228,0.663701067615658,153,4.89763027024e-05,111,0.475778658102455,0.721988987850015,4.89763027024e-05,78,4.89763027024e-05
0.493375016688629,rate_match,0.228568017344921,0.0001595243490347,210,cosine,mtlunet,0.571439892862623,fresh-sweep-1,0.671421084139082,0.649466192170819,155,0.0001595243490347,121,0.486923299226048,0.716417520042898,0.0001595243490347,76,0.0001595243490347
0.487504075270791,f1,0.204500334009436,0.0007117305323161,250,plateau,mtlunet,0.574686858850028,mild-sweep-2,1.24979408582052,0.683274021352313,134,0.0007117305323161,81,0.475617513962064,0.736597742640039,0.0007117305323161,97,0.0007117305323161
0.488041787615427,youden,0.195933280848553,5.50103708692e-05,193,cosine,mtlunet,0.563725376726188,northern-sweep-1,1.59369092517429,0.633451957295374,163,5.50103708692e-05,138,0.47565812725953,0.704280613646173,5.50103708692e-05,68,5.50103708692e-05
0.496476528915915,youden,0.226363643615116,4.88051592753e-05,201,none,mtlunet,0.546665213743998,dandy-sweep-1,1.45392236444685,0.656583629893239,168,4.88051592753e-05,130,0.487495867729404,0.697231268228247,4.88051592753e-05,63,4.88051592753e-05
0.48761502388862,youden,0.2129663384378,8.88452514472e-05,148,plateau,mtlunet,0.552388135862215,skilled-sweep-3,1.38486195935143,0.688612099644128,205,8.88452514472e-05,183,0.475653126960121,0.746707471783001,8.88452514472e-05,26,8.88452514472e-05
0.487891667857508,youden,0.212572935911566,5.36355895758e-05,198,none,mtlunet,0.556440716339568,balmy-sweep-2,0.766471922397614,0.701067615658363,187,5.36355895758e-05,133,0.475702775099241,0.762087861785747,5.36355895758e-05,44,5.36355895758e-05
0.487504039614627,f1,0.206896569534571,0.000371230498248,182,plateau,mtlunet,0.553635641434594,dazzling-sweep-1,1.28457299868266,0.690391459074733,199,0.000371230498248,149,0.475617446084888,0.752030446894495,0.000371230498248,32,0.000371230498248
0.49380199862098,f1,0.208675117939856,4.96190573609e-05,202,cosine,mtlunet,0.606832594905995,upbeat-sweep-1,1.32532705201043,0.711743772241993,174,4.96190573609e-05,129,0.486895356713189,0.74498110147657,4.96190573609e-05,57,4.96190573609e-05
0.493375016688629,rate_match,0.238889532634785,0.0007511124773441,220,none,mtlunet,0.586257973778346,skilled-sweep-1,0.67697407801946,0.645907473309609,141,0.0007511124773441,111,0.486923299226048,0.699781587999111,0.0007511124773441,90,0.0007511124773441
0.487504075270791,youden,0.198403887617466,0.0004042292924094,127,plateau,mtlunet,0.566429054217601,glamorous-sweep-2,0.796525355842378,0.651245551601424,206,0.0004042292924094,204,0.475617513962064,0.713004015118819,0.0004042292924094,25,0.0004042292924094
0.493375016688629,f1,0.180492153319842,0.0003853390550344,173,cosine,mtlunet,0.571046228118505,colorful-sweep-1,1.39959079027176,0.667259786476868,185,0.0003853390550344,158,0.486923299226048,0.715292763631132,0.0003853390550344,46,0.0003853390550344
0.487682219772183,f1,0.192735790495489,3.2310916039e-05,177,none,mtlunet,0.578103028130689,grateful-sweep-1,1.31932763589753,0.679715302491103,194,3.2310916039e-05,154,0.475667468494686,0.74602738651077,3.2310916039e-05,37,3.2310916039e-05
0.487634777128289,youden,0.217760974506085,3.70850687988e-05,147,warmcos,mtlunet,0.580067979114895,comic-sweep-8,0.720382355981403,0.699288256227758,209,3.70850687988e-05,184,0.475661877207897,0.751729639947163,3.70850687988e-05,22,3.70850687988e-05
0.493375016688629,f1,0.223739311388565,0.0005718408436958,241,plateau,mtlunet,0.569732486472437,giddy-sweep-3,0.684476213322745,0.665480427046263,133,0.0005718408436958,90,0.486923299226048,0.711539216070938,0.0005718408436958,98,0.0005718408436958
0.487525571113899,rate_match,0.183248636882543,0.0001249970558637,221,none,mtlunet,0.579296638160773,twilight-sweep-4,0.712200184663137,0.674377224199288,158,0.0001249970558637,110,0.475624837843919,0.749728619819254,0.0001249970558637,73,0.0001249970558637
0.493375950095433,youden,0.220794724997633,0.0002081761083758,271,none,mtlunet,0.577267653289396,dauntless-sweep-2,0.763324479262034,0.693950177935943,119,0.0002081761083758,60,0.486923614300429,0.733066530649612,0.0002081761083758,112,0.0002081761083758
0.487510823455878,f1,0.209075790807683,0.0001635025090419,217,none,mtlunet,0.574082438066059,young-sweep-3,1.40359009636773,0.654804270462634,151,0.0001635025090419,114,0.475620201067431,0.73485829377068,0.0001635025090419,80,0.0001635025090419
0.499422836575519,youden,0.217957313246602,4.31774052486e-05,262,warmcos,mtlunet,0.585587949148069,smooth-sweep-1,1.32799918121762,0.699288256227758,131,4.31774052486e-05,69,0.486766857460567,0.74560887249709,4.31774052486e-05,100,4.31774052486e-05
0.487649200528648,youden,0.195464892284294,3.41462540065e-05,258,cosine,mtlunet,0.578896360092775,drawn-sweep-2,0.731489721271727,0.676156583629893,122,3.41462540065e-05,73,0.475665202668894,0.748355370711866,3.41462540065e-05,109,3.41462540065e-05
0.487504075270791,youden,0.217495222237895,0.0007679414721572,210,none,mtlunet,0.571885430670956,sparkling-sweep-1,0.811281634701623,0.665480427046263,164,0.0007679414721572,121,0.475617513962064,0.728593662128405,0.0007679414721572,67,0.0007679414721572
0.48750508826671,youden,0.191369570017882,0.0005937799301529,218,cosine,mtlunet,0.582702714587497,polished-sweep-5,1.26897246307797,0.697508896797153,174,9.15212680314065e-07,113,0.475617879346923,0.759498306326101,0.0,57,0.0005937799301529
0.493375016688629,f1,0.181484728403085,0.0005958670311237,236,none,mtlunet,0.570931790692889,confused-sweep-5,0.676713900433646,0.670818505338078,141,0.0005958670311237,95,0.486923299226048,0.714965799557945,0.0005958670311237,90,0.0005958670311237
0.491645001098603,rate_match,0.192735215308444,9.17696173227e-05,208,plateau,mtlunet,0.578202410102539,snowy-sweep-4,1.39409122202131,0.661921708185053,164,1.12023458645893e-08,123,0.442268220013618,0.73895188396699,1.12023458645893e-08,67,9.17696173227e-05
0.493374877312925,f1,0.195656879046587,0.0002291216421299,272,none,mtlunet,0.579985989213394,pious-sweep-3,0.733415524164836,0.699288256227758,121,0.0002291216421299,59,0.486923027717346,0.740835197028551,0.0002291216421299,110,0.0002291216421299
0.488271562976071,youden,0.215020447533805,5.03113991484e-05,214,cosine,mtlunet,0.58161710917806,azure-sweep-3,1.3114784889751,0.685053380782918,171,7.75466264970404e-08,117,0.475771964463424,0.754973123553184,0.0,60,5.03113991484e-05
0.491100510449167,youden,0.221461257370322,0.0001425948971396,219,plateau,mtlunet,0.579670334996206,wandering-sweep-2,1.53962896929847,0.677935943060498,162,1.74066036547394e-08,112,0.476299570062293,0.744157152012137,1.74066036547394e-08,69,0.0001425948971396
0.493794915973184,f1,0.192587329197012,7.62732385317e-05,264,none,mtlunet,0.583129104977003,usual-sweep-2,1.30944797727797,0.688612099644128,123,7.62732385317e-05,67,0.487106310311243,0.749035455984097,7.62732385317e-05,108,7.62732385317e-05
0.487529039536697,youden,0.210766314415532,0.000250408762634,241,cosine,mtlunet,0.588197546851467,major-sweep-1,1.35235301653544,0.702846975088968,154,3.85963322750652e-07,90,0.475628311864584,0.775153346150325,0.0,77,0.000250408762634
0.493375685240463,rate_match,0.188713642847819,0.0003422466432735,202,warmcos,mtlunet,0.583497454584182,daily-sweep-1,0.658444470829434,0.681494661921708,181,6.1647372683733e-07,129,0.486923098413405,0.750866454793947,0.0,50,0.0003422466432735
0.493212576726432,rate_match,0.203959227849331,3.59946967614e-05,220,warmcos,mtlunet,0.582150932356389,twilight-sweep-3,1.55864170524809,0.679715302491103,162,6.48356537456149e-08,111,0.475886099861435,0.747322164240593,0.0,69,3.59946967614e-05
0.487504018220926,youden,0.211706250448341,0.0001334281827127,253,none,mtlunet,0.578138254524184,cool-sweep-2,0.704599781168832,0.674377224199288,126,0.0001334281827127,78,0.475617405358583,0.746458979087378,0.0001334281827127,105,0.0001334281827127
0.487686141215614,youden,0.233760266112507,0.0004152699387112,196,plateau,mtlunet,0.571243909029003,snowy-sweep-1,1.45829190148248,0.667259786476868,179,1.26730327975856e-08,135,0.475680983313757,0.72642262068244,1.26730327975856e-08,52,0.0004152699387112
0.487517713668598,rate_match,0.180025857932197,9.40930612119e-05,226,none,mtlunet,0.588295467468769,rare-sweep-4,0.802581800354852,0.685053380782918,159,9.40930612119e-05,105,0.475623159435241,0.775454153097658,9.40930612119e-05,72,9.40930612119e-05
0.493438624423843,f1,0.181242186827418,6.11682976773e-05,221,warmcos,mtlunet,0.582691528103823,dashing-sweep-2,0.800606320301692,0.683274021352313,163,9.42807239260163e-08,110,0.486943624057625,0.748446920652359,0.0,68,6.11682976773e-05
0.487514012164142,rate_match,0.200513338802287,0.000237519951345,244,cosine,mtlunet,0.574217258140145,valiant-sweep-1,0.798242449760437,0.679715302491103,138,3.66097370860298e-07,87,0.475622363564583,0.735237572095578,0.0,93,0.000237519951345
0.493731357757486,f1,0.196369085340172,3.77450189628e-05,190,none,mtlunet,0.574298997849516,peach-sweep-8,0.882556762960222,0.640569395017794,170,3.77450189628e-05,141,0.486970015129384,0.723924615163286,3.77450189628e-05,61,3.77450189628e-05
0.487505387923353,rate_match,0.201295464743782,0.0002804740614064,235,warmcos,mtlunet,0.583572633798994,splendid-sweep-3,0.903543823295169,0.670818505338078,142,4.78980559090715e-07,96,0.475617668334491,0.761983233282327,0.0,89,0.0002804740614064
0.487505074002998,rate_match,0.219669262221094,5.73248425233e-05,235,none,mtlunet,0.581297413729524,dark-sweep-1,0.921679324573941,0.676156583629893,145,5.73248425233e-05,96,0.475617852195431,0.755483187507357,5.73248425233e-05,86,5.73248425233e-05
0.487507706259589,f1,0.227120560262171,0.000113527243258,223,warmcos,mtlunet,0.584741402458827,avid-sweep-1,0.902022179630068,0.697508896797153,169,2.04491597286165e-07,108,0.475618955683855,0.765318266828841,0.0,62,0.000113527243258
